name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
8552159,113.003,-56.837,249.193,1.4230725851744797e-07,0.1,0.00043058577674107054,20217,0.9,S230518h,8552159,1.4230725851744797e-07
1221615,113.072,-56.772,255.302,1.4230725851744797e-07,4.0,0.017532102563523663,20218,0.9,S230518h,1221615,1.4230725851744797e-07
46108,54.336,29.420,205.039,1.4228925350555718e-07,3.0,0.013145433859481529,20219,0.9,S230518h,46108,1.4228925350555718e-07
8487813,112.317,-51.799,235.726,1.4228691056100975e-07,0.1,0.00043052307728533307,20220,0.9,S230518h,8487813,1.4228691056100975e-07
8487330,112.194,-51.904,254.928,1.4228691056100975e-07,0.1,0.00043052307728533307,20221,0.9,S230518h,8487330,1.4228691056100975e-07
8865510,148.638,-88.880,144.950,1.422844058774588e-07,0.1,0.0004305153594441869,20222,0.9,S230518h,8865510,1.422844058774588e-07
8865450,140.812,-88.980,189.450,1.422844058774588e-07,0.2,0.0008689453725776262,20223,0.9,S230518h,8865450,1.422844058774588e-07
8062632,103.260,-23.339,412.903,1.4227952489604587e-07,0.8,0.003499405130744007,20224,0.9,S230518h,8062632,1.4227952489604587e-07
8062613,103.260,-23.397,408.957,1.4227952489604587e-07,1.0,0.004376235076852321,20225,0.9,S230518h,8062613,1.4227952489604587e-07
8062607,103.282,-23.256,378.213,1.4227952489604587e-07,2.0,0.008760384807393894,20226,0.9,S230518h,8062607,1.4227952489604587e-07
8062570,103.224,-23.261,381.018,1.4227952489604587e-07,0.8,0.003499405130744007,20227,0.9,S230518h,8062570,1.4227952489604587e-07
8062611,103.182,-23.402,380.448,1.4227952489604587e-07,2.0,0.008760384807393894,20228,0.9,S230518h,8062611,1.4227952489604587e-07
6191659,59.682,24.231,247.279,1.4225560542806824e-07,0.5,0.0021837916886715603,20229,0.9,S230518h,6191659,1.4225560542806824e-07
6191648,59.840,24.373,223.229,1.4225560542806824e-07,0.4,0.001745450420199398,20230,0.9,S230518h,6191648,1.4225560542806824e-07
6191575,59.829,24.063,264.223,1.4225560542806824e-07,0.2,0.0008687678832550728,20231,0.9,S230518h,6191575,1.4225560542806824e-07
6191722,59.545,24.187,267.513,1.4225560542806824e-07,0.2,0.0008687678832550728,20232,0.9,S230518h,6191722,1.4225560542806824e-07
6192024,59.754,24.555,219.401,1.4225560542806824e-07,0.2,0.0008687678832550728,20233,0.9,S230518h,6192024,1.4225560542806824e-07
34214,59.683,24.208,233.378,1.4225560542806824e-07,4.0,0.01752573608519725,20234,0.9,S230518h,34214,1.4225560542806824e-07
8110937,103.733,-32.376,365.803,1.4224500865363136e-07,0.3,0.001307011194176788,20235,0.9,S230518h,8110937,1.4224500865363136e-07
8848663,119.100,-60.936,285.509,1.4223303613660902e-07,0.2,0.0008686287948610937,20236,0.9,S230518h,8848663,1.4223303613660902e-07
8475506,112.362,-65.314,402.343,1.4219777508831784e-07,0.2,0.0008684114906277864,20237,0.9,S230518h,8475506,1.4219777508831784e-07
8661690,111.779,-83.924,186.846,1.4219724423512883e-07,0.1,0.0004302467827174838,20238,0.9,S230518h,8661690,1.4219724423512883e-07
18858933,307.857,-72.181,262.253,1.421548752085914e-07,0.2,0.0008681471103576381,20239,0.9,S230518h,18858933,1.421548752085914e-07
18858938,307.474,-72.167,241.967,1.421548752085914e-07,0.07,0.0002987069637271593,20240,0.9,S230518h,18858938,1.421548752085914e-07
18858864,308.437,-72.015,231.848,1.421548752085914e-07,0.1,0.00043011622833419283,20241,0.9,S230518h,18858864,1.421548752085914e-07
18858980,306.987,-71.964,256.765,1.421548752085914e-07,0.1,0.00043011622833419283,20242,0.9,S230518h,18858980,1.421548752085914e-07
8284922,108.075,-34.195,412.868,1.4211761322841652e-07,0.8,0.0034954138607729978,20243,0.9,S230518h,8284922,1.4211761322841652e-07
1305861,113.420,-50.576,259.328,1.4209846428175174e-07,5.0,0.02188493831817665,20244,0.9,S230518h,1305861,1.4209846428175174e-07
8563027,113.471,-50.540,233.240,1.4209846428175174e-07,0.1,0.0004299424057480657,20245,0.9,S230518h,8563027,1.4209846428175174e-07
8794664,119.462,-64.921,395.197,1.4209198805809633e-07,2.0,0.008748827423038502,20246,0.9,S230518h,8794664,1.4209198805809633e-07
8278838,107.029,-31.700,361.859,1.4207740866403405e-07,2.0,0.008747928934705817,20247,0.9,S230518h,8278838,1.4207740866403405e-07
1542394,111.192,-41.560,367.838,1.4205755549482936e-07,7.0,0.030633255667153688,20248,0.9,S230518h,1542394,1.4205755549482936e-07
7823080,97.540,-14.004,359.714,1.4203870342437094e-07,0.3,0.0013051040898005284,20249,0.9,S230518h,7823080,1.4203870342437094e-07
8218593,106.063,-28.834,239.768,1.4201320562668333e-07,0.1,0.0004296796928173628,20250,0.9,S230518h,8218593,1.4201320562668333e-07
8218552,106.134,-28.850,255.187,1.4201320562668333e-07,0.1,0.0004296796928173628,20251,0.9,S230518h,8218552,1.4201320562668333e-07
8563631,114.952,-49.779,317.506,1.4200789898413064e-07,0.7,0.003055131309984384,20252,0.9,S230518h,8563631,1.4200789898413064e-07
8965542,123.897,-79.048,377.262,1.420025481806665e-07,0.3,0.0013047698674265211,20253,0.9,S230518h,8965542,1.420025481806665e-07
1560460,123.885,-78.942,395.705,1.420025481806665e-07,3.0,0.013118930557468482,20254,0.9,S230518h,1560460,1.420025481806665e-07
8965540,124.230,-78.945,401.521,1.420025481806665e-07,1.0,0.004367700416696659,20255,0.9,S230518h,8965540,1.420025481806665e-07
1539823,104.697,-36.292,343.594,1.4198983291269546e-07,3.0,0.013117755146487393,20256,0.9,S230518h,1539823,1.4198983291269546e-07
7787179,96.948,-20.660,335.437,1.4198037896533783e-07,0.7,0.003054537715662613,20257,0.9,S230518h,7787179,1.4198037896533783e-07
7822552,97.048,-20.281,335.603,1.4198037896533783e-07,0.5,0.0021795513244192233,20258,0.9,S230518h,7822552,1.4198037896533783e-07
7822524,97.329,-20.405,285.688,1.4198037896533783e-07,0.1,0.00042957854193244273,20259,0.9,S230518h,7822524,1.4198037896533783e-07
7822522,97.110,-20.225,301.607,1.4198037896533783e-07,0.1,0.00042957854193244273,20260,0.9,S230518h,7822522,1.4198037896533783e-07
7787078,97.172,-20.601,336.495,1.4198037896533783e-07,0.4,0.001742058128797528,20261,0.9,S230518h,7787078,1.4198037896533783e-07
7787157,96.819,-20.453,316.731,1.4198037896533783e-07,1.0,0.004367017302527699,20262,0.9,S230518h,7787157,1.4198037896533783e-07
6127573,58.243,28.363,202.007,1.4197344133673827e-07,0.1,0.0004295571645750348,20263,0.9,S230518h,6127573,1.4197344133673827e-07
6127584,58.437,28.332,209.324,1.4197344133673827e-07,0.1,0.0004295571645750348,20264,0.9,S230518h,6127584,1.4197344133673827e-07
6127253,58.179,28.159,205.701,1.4197344133673827e-07,0.2,0.000867028982839322,20265,0.9,S230518h,6127253,1.4197344133673827e-07
54527,58.176,28.136,195.137,1.4197344133673827e-07,1.0,0.0043668035289536195,20266,0.9,S230518h,54527,1.4197344133673827e-07
20437659,332.158,-84.823,321.419,1.4196276127989856e-07,1.0,0.004366474437551675,20267,0.9,S230518h,20437659,1.4196276127989856e-07
20437711,331.208,-84.914,287.477,1.4196276127989856e-07,0.2,0.0008669631645589331,20268,0.9,S230518h,20437711,1.4196276127989856e-07
20437648,331.128,-84.791,300.650,1.4196276127989856e-07,0.8,0.00349159661930349,20269,0.9,S230518h,20437648,1.4196276127989856e-07
20437344,330.359,-85.003,314.230,1.4196276127989856e-07,1.0,0.004366474437551675,20270,0.9,S230518h,20437344,1.4196276127989856e-07
1303486,331.481,-84.898,288.871,1.4196276127989856e-07,3.0,0.01311525262003353,20271,0.9,S230518h,1303486,1.4196276127989856e-07
50745,53.115,30.234,244.615,1.419554213066453e-07,2.0,0.008740411186239673,20272,0.9,S230518h,50745,1.419554213066453e-07
1384162,328.575,-84.563,328.940,1.419466683796057e-07,4.0,0.017487658188078577,20273,0.9,S230518h,1384162,1.419466683796057e-07
20437970,329.242,-84.449,324.223,1.419466683796057e-07,2.0,0.008739871767194662,20274,0.9,S230518h,20437970,1.419466683796057e-07
20437931,328.309,-84.398,348.704,1.419466683796057e-07,2.0,0.008739871767194662,20275,0.9,S230518h,20437931,1.419466683796057e-07
58292,79.634,13.376,213.332,1.4192105075541976e-07,3.0,0.013111396861066353,20276,0.9,S230518h,58292,1.4192105075541976e-07
19158803,312.126,-81.724,309.502,1.419049979872996e-07,0.2,0.0008666071851249732,20277,0.9,S230518h,19158803,1.419049979872996e-07
1521336,96.236,-13.499,405.175,1.4189064722092753e-07,3.0,0.013108586330577536,20278,0.9,S230518h,1521336,1.4189064722092753e-07
5996902,55.281,26.989,267.503,1.418815644788212e-07,0.7,0.0030524063320125313,20279,0.9,S230518h,5996902,1.418815644788212e-07
5996957,55.280,27.016,265.757,1.418815644788212e-07,0.2,0.0008664627707969716,20280,0.9,S230518h,5996957,1.418815644788212e-07
5996970,55.676,27.022,267.647,1.418815644788212e-07,0.6,0.0026152176197694194,20281,0.9,S230518h,5996970,1.418815644788212e-07
5997012,55.614,27.064,226.419,1.418815644788212e-07,0.06,0.0002543985736566148,20282,0.9,S230518h,5997012,1.418815644788212e-07
8210466,106.736,-38.590,255.389,1.418643168515083e-07,0.1,0.0004292209123399602,20283,0.9,S230518h,8210466,1.418643168515083e-07
8210506,106.664,-38.531,277.670,1.418643168515083e-07,0.5,0.0021777631764568106,20284,0.9,S230518h,8210506,1.418643168515083e-07
8580719,114.272,-52.233,231.096,1.4185040318597016e-07,0.1,0.00042917803927508,20285,0.9,S230518h,8580719,1.4185040318597016e-07
8547184,114.206,-52.291,235.471,1.4185040318597016e-07,0.1,0.00042917803927508,20286,0.9,S230518h,8547184,1.4185040318597016e-07
1535844,117.795,-57.917,339.079,1.418182287247594e-07,2.0,0.008731956381216297,20287,0.9,S230518h,1535844,1.418182287247594e-07
1535845,117.852,-57.873,305.523,1.418182287247594e-07,2.0,0.008731956381216297,20288,0.9,S230518h,1535845,1.418182287247594e-07
8809352,117.795,-57.916,322.420,1.418182287247594e-07,2.0,0.008731956381216297,20289,0.9,S230518h,8809352,1.418182287247594e-07
8730139,116.888,-55.628,299.024,1.4181371396764993e-07,0.1,0.00042906498644704313,20290,0.9,S230518h,8730139,1.4181371396764993e-07
8729338,117.086,-55.665,348.448,1.4181371396764993e-07,0.3,0.001303024266719634,20291,0.9,S230518h,8729338,1.4181371396764993e-07
8730144,116.952,-55.797,333.536,1.4181371396764993e-07,1.0,0.004361881747673703,20292,0.9,S230518h,8730144,1.4181371396764993e-07
8964652,121.230,-66.228,315.292,1.4178960033666008e-07,0.6,0.0026135173699153255,20293,0.9,S230518h,8964652,1.4178960033666008e-07
1390604,120.969,-66.292,318.106,1.4178960033666008e-07,3.0,0.013099245464333636,20294,0.9,S230518h,1390604,1.4178960033666008e-07
8134466,105.415,-28.121,393.571,1.41780683850147e-07,0.3,0.0013027189332975777,20295,0.9,S230518h,8134466,1.41780683850147e-07
8218183,105.566,-28.049,372.708,1.41780683850147e-07,0.3,0.0013027189332975777,20296,0.9,S230518h,8218183,1.41780683850147e-07
8218826,105.431,-28.217,393.645,1.41780683850147e-07,2.0,0.008729642592889613,20297,0.9,S230518h,8218826,1.41780683850147e-07
7983578,101.314,-22.805,146.617,1.4175516329379682e-07,0.1,0.0004288845705219944,20298,0.9,S230518h,7983578,1.4175516329379682e-07
7983427,101.195,-22.880,193.485,1.4175516329379682e-07,0.1,0.0004288845705219944,20299,0.9,S230518h,7983427,1.4175516329379682e-07
8278983,107.272,-31.584,276.965,1.4175385983577093e-07,0.1,0.0004288805540936593,20300,0.9,S230518h,8278983,1.4175385983577093e-07
8278951,107.212,-31.462,269.183,1.4175385983577093e-07,0.3,0.0013024709696594827,20301,0.9,S230518h,8278951,1.4175385983577093e-07
8401216,110.965,-48.277,236.218,1.4175345595606747e-07,0.1,0.0004288793095933741,20302,0.9,S230518h,8401216,1.4175345595606747e-07
8132547,104.936,-36.496,353.422,1.4172504352016585e-07,0.8,0.0034857366601671992,20303,0.9,S230518h,8132547,1.4172504352016585e-07
1585346,113.820,-85.252,383.786,1.4172415535793049e-07,6.0,0.02619430599517816,20304,0.9,S230518h,1585346,1.4172415535793049e-07
8624547,112.284,-85.244,372.664,1.4172415535793049e-07,0.3,0.0013021963787541184,20305,0.9,S230518h,8624547,1.4172415535793049e-07
8624506,111.873,-85.212,406.612,1.4172415535793049e-07,1.0,0.004359122121121983,20306,0.9,S230518h,8624506,1.4172415535793049e-07
1384043,111.399,-85.259,417.693,1.4172415535793049e-07,15.0,0.06549763696847928,20307,0.9,S230518h,1384043,1.4172415535793049e-07
8520362,112.759,-46.158,360.952,1.4170373844296164e-07,0.2,0.0008653668773888841,20308,0.9,S230518h,8520362,1.4170373844296164e-07
8357868,110.456,-77.449,406.253,1.4168059488458448e-07,1.0,0.00435777986447879,20309,0.9,S230518h,8357868,1.4168059488458448e-07
8459389,111.745,-50.345,251.042,1.416385952198042e-07,0.1,0.0004285253818821969,20310,0.9,S230518h,8459389,1.416385952198042e-07
1283379,111.675,-50.323,254.161,1.416385952198042e-07,2.0,0.008720886057739732,20311,0.9,S230518h,1283379,1.416385952198042e-07
8459401,111.899,-50.287,266.238,1.416385952198042e-07,0.1,0.0004285253818821969,20312,0.9,S230518h,8459401,1.416385952198042e-07
7822772,98.143,-19.710,154.268,1.41619392368954e-07,0.1,0.0004284662109133298,20313,0.9,S230518h,7822772,1.41619392368954e-07
7906706,99.948,-22.332,195.613,1.416160899606883e-07,0.1,0.0004284560349921501,20314,0.9,S230518h,7906706,1.416160899606883e-07
7905673,99.889,-22.348,177.713,1.416160899606883e-07,0.1,0.0004284560349921501,20315,0.9,S230518h,7905673,1.416160899606883e-07
1227508,115.696,-56.543,268.129,1.4161590311543466e-07,8.0,0.03490169438176735,20316,0.9,S230518h,1227508,1.4161590311543466e-07
1542398,111.354,-40.181,339.673,1.4155372896766578e-07,8.0,0.03488636788846416,20317,0.9,S230518h,1542398,1.4155372896766578e-07
8589991,114.085,-47.991,326.984,1.4155289362786913e-07,0.2,0.0008644372618930149,20318,0.9,S230518h,8589991,1.4155289362786913e-07
8590310,114.218,-47.832,347.814,1.4155289362786913e-07,1.0,0.004353844924222084,20319,0.9,S230518h,8590310,1.4155289362786913e-07
8590330,114.223,-47.900,339.344,1.4155289362786913e-07,0.4,0.0017367891774752822,20320,0.9,S230518h,8590330,1.4155289362786913e-07
1281777,117.931,-62.236,251.650,1.41551989584004e-07,9.0,0.03924767083559175,20321,0.9,S230518h,1281777,1.41551989584004e-07
8156545,104.923,-27.027,377.867,1.4154184622385501e-07,0.4,0.0017366530131934096,20322,0.9,S230518h,8156545,1.4154184622385501e-07
8156512,104.904,-26.949,398.866,1.4154184622385501e-07,2.0,0.008714923680724055,20323,0.9,S230518h,8156512,1.4154184622385501e-07
7798035,96.453,-15.445,410.515,1.415269121828897e-07,1.0,0.004353044341389882,20324,0.9,S230518h,7798035,1.415269121828897e-07
7798043,96.498,-15.507,375.589,1.415269121828897e-07,0.8,0.0034808525423740554,20325,0.9,S230518h,7798043,1.415269121828897e-07
7798066,96.467,-15.331,388.124,1.415269121828897e-07,0.3,0.0013003730448344878,20326,0.9,S230518h,7798066,1.415269121828897e-07
7798070,96.542,-15.345,381.375,1.415269121828897e-07,0.1,0.0004281812458186611,20327,0.9,S230518h,7798070,1.415269121828897e-07
8401297,110.664,-47.953,422.158,1.4152242946590905e-07,0.9,0.003916824125946759,20328,0.9,S230518h,8401297,1.4152242946590905e-07
8401310,110.527,-47.973,387.071,1.4152242946590905e-07,0.5,0.002172495779441865,20329,0.9,S230518h,8401310,1.4152242946590905e-07
8483420,111.524,-55.305,294.295,1.4149198694378863e-07,0.1,0.00042807362845227894,20330,0.9,S230518h,8483420,1.4149198694378863e-07
8554935,112.877,-62.240,249.816,1.4149103952710663e-07,0.2,0.0008640560719229346,20331,0.9,S230518h,8554935,1.4149103952710663e-07
5927335,54.113,27.940,273.749,1.4147030579097488e-07,0.4,0.0017357712448018902,20332,0.9,S230518h,5927335,1.4147030579097488e-07
5883915,53.845,28.224,279.204,1.4147030579097488e-07,1.0,0.004351300092538604,20333,0.9,S230518h,5883915,1.4147030579097488e-07
5883948,53.571,28.034,238.648,1.4147030579097488e-07,0.4,0.0017357712448018902,20334,0.9,S230518h,5883948,1.4147030579097488e-07
8936794,124.732,-76.002,247.427,1.4146826746181962e-07,1.0,0.004351237284202525,20335,0.9,S230518h,8936794,1.4146826746181962e-07
8661529,120.672,-83.921,403.365,1.4145864693016058e-07,4.0,0.017427507323570235,20336,0.9,S230518h,8661529,1.4145864693016058e-07
7822728,98.320,-19.999,371.457,1.4144910951528867e-07,0.5,0.0021713661522450127,20337,0.9,S230518h,7822728,1.4144910951528867e-07
8488057,111.563,-51.338,400.420,1.4143587187702504e-07,2.0,0.008708392770469212,20338,0.9,S230518h,8488057,1.4143587187702504e-07
8488044,111.616,-51.484,412.064,1.4143587187702504e-07,2.0,0.008708392770469212,20339,0.9,S230518h,8488044,1.4143587187702504e-07
8400847,110.020,-48.433,345.996,1.4141980672133357e-07,0.2,0.000863617083549219,20340,0.9,S230518h,8400847,1.4141980672133357e-07
8458899,111.137,-49.976,362.619,1.413941602655951e-07,2.0,0.008705822197505257,20341,0.9,S230518h,8458899,1.413941602655951e-07
8459557,111.301,-49.854,377.044,1.413941602655951e-07,1.0,0.004348953771908003,20342,0.9,S230518h,8459557,1.413941602655951e-07
8459652,111.057,-49.856,358.397,1.413941602655951e-07,0.6,0.0026062064016691006,20343,0.9,S230518h,8459652,1.413941602655951e-07
8459639,111.205,-49.927,406.173,1.413941602655951e-07,0.4,0.0017348327165496499,20344,0.9,S230518h,8459639,1.413941602655951e-07
1205585,116.748,-59.202,275.451,1.4133812267214053e-07,3.6,0.015670595478895082,20345,0.9,S230518h,1205585,1.4133812267214053e-07
8759335,116.755,-58.973,245.834,1.4133812267214053e-07,1.0,0.004347227049806396,20346,0.9,S230518h,8759335,1.4133812267214053e-07
8759369,116.790,-59.117,268.437,1.4133812267214053e-07,0.2,0.0008631136870098774,20347,0.9,S230518h,8759369,1.4133812267214053e-07
8048872,103.062,-33.136,336.133,1.413374024427596e-07,0.5,0.002169645101614974,20348,0.9,S230518h,8048872,1.413374024427596e-07
1569315,106.481,-28.575,334.643,1.413084740782926e-07,4.0,0.017408997836178206,20349,0.9,S230518h,1569315,1.413084740782926e-07
1529359,106.522,-28.539,345.804,1.413084740782926e-07,4.0,0.017408997836178206,20350,0.9,S230518h,1529359,1.413084740782926e-07
8928291,122.511,-74.772,419.365,1.4130766353174095e-07,2.0,0.008700491639468934,20351,0.9,S230518h,8928291,1.4130766353174095e-07
8132826,105.255,-35.925,234.088,1.4130581338829625e-07,0.1,0.0004274999600036795,20352,0.9,S230518h,8132826,1.4130581338829625e-07
8132827,105.352,-36.063,273.715,1.4130581338829625e-07,0.2,0.0008629145736966114,20353,0.9,S230518h,8132827,1.4130581338829625e-07
8438769,109.605,-74.821,232.499,1.4129613481172642e-07,0.3,0.0012982397177440162,20354,0.9,S230518h,8438769,1.4129613481172642e-07
7983428,101.169,-23.149,202.443,1.4125485269263236e-07,0.1,0.00042734293156242886,20355,0.9,S230518h,7983428,1.4125485269263236e-07
1572624,110.569,-40.394,422.719,1.4125039853941026e-07,4.0,0.017401839761723627,20356,0.9,S230518h,1572624,1.4125039853941026e-07
6257968,60.352,24.454,151.866,1.4123939018206224e-07,0.03,0.00012264832820029845,20357,0.9,S230518h,6257968,1.4123939018206224e-07
6257969,60.415,24.546,193.040,1.4123939018206224e-07,0.1,0.00042729528594258364,20358,0.9,S230518h,6257969,1.4123939018206224e-07
8392508,109.604,-36.232,337.387,1.4122158780325238e-07,0.9,0.003908481102551707,20359,0.9,S230518h,8392508,1.4122158780325238e-07
8392524,109.575,-36.298,349.412,1.4122158780325238e-07,0.7,0.00303817093449816,20360,0.9,S230518h,8392524,1.4122158780325238e-07
8392532,109.577,-36.219,339.059,1.4122158780325238e-07,0.2,0.0008623955143642941,20361,0.9,S230518h,8392532,1.4122158780325238e-07
8392538,109.665,-36.222,288.658,1.4122158780325238e-07,0.2,0.0008623955143642941,20362,0.9,S230518h,8392538,1.4122158780325238e-07
8482763,111.464,-56.178,305.450,1.412167102211476e-07,0.3,0.0012975055095767363,20363,0.9,S230518h,8482763,1.412167102211476e-07
2145992,111.399,-56.392,313.285,1.412167102211476e-07,2.0,0.008694886434750672,20364,0.9,S230518h,2145992,1.412167102211476e-07
1523752,111.425,-56.197,310.402,1.412167102211476e-07,4.0,0.017397687523190597,20365,0.9,S230518h,1523752,1.412167102211476e-07
8482246,111.422,-56.268,315.063,1.412167102211476e-07,0.2,0.0008623654551547401,20366,0.9,S230518h,8482246,1.412167102211476e-07
1397818,111.512,-56.171,310.246,1.412167102211476e-07,2.0,0.008694886434750672,20367,0.9,S230518h,1397818,1.412167102211476e-07
8415845,110.658,-41.636,227.559,1.4119239637519178e-07,0.06,0.0002531244270815405,20368,0.9,S230518h,8415845,1.4119239637519178e-07
8729453,116.636,-56.509,413.938,1.4118349805678846e-07,1.0,0.00434246250293132,20369,0.9,S230518h,8729453,1.4118349805678846e-07
8729631,116.667,-56.415,398.746,1.4118349805678846e-07,0.3,0.0012971984932969192,20370,0.9,S230518h,8729631,1.4118349805678846e-07
8438531,111.574,-74.273,406.018,1.4116285411123203e-07,0.2,0.0008620335546230975,20371,0.9,S230518h,8438531,1.4116285411123203e-07
8716188,117.219,-60.214,233.622,1.4115238740593405e-07,0.5,0.0021667946084592037,20372,0.9,S230518h,8716188,1.4115238740593405e-07
8545977,112.967,-46.279,403.554,1.4112817481752262e-07,0.8,0.0034710233034068423,20373,0.9,S230518h,8545977,1.4112817481752262e-07
1521898,119.414,-84.356,382.952,1.4106386114216217e-07,6.0,0.02607222959478588,20374,0.9,S230518h,1521898,1.4106386114216217e-07
8625360,120.214,-84.233,372.446,1.4106386114216217e-07,1.0,0.004338776054389937,20375,0.9,S230518h,8625360,1.4106386114216217e-07
1539937,107.226,-39.565,358.171,1.4105989660051863e-07,4.0,0.017378359530828294,20376,0.9,S230518h,1539937,1.4105989660051863e-07
8224682,107.211,-39.600,381.509,1.4105989660051863e-07,1.0,0.004338653892440134,20377,0.9,S230518h,8224682,1.4105989660051863e-07
1515671,115.557,-51.525,316.019,1.4103065841776347e-07,11.0,0.04779442907126326,20378,0.9,S230518h,1515671,1.4103065841776347e-07
1515672,115.564,-51.525,339.300,1.4103065841776347e-07,5.0,0.021720423403107342,20379,0.9,S230518h,1515672,1.4103065841776347e-07
7983903,101.279,-22.468,160.565,1.4101090636959512e-07,0.05,0.000209338295255921,20380,0.9,S230518h,7983903,1.4101090636959512e-07
7982973,101.261,-22.596,171.535,1.4101090636959512e-07,0.05,0.000209338295255921,20381,0.9,S230518h,7982973,1.4101090636959512e-07
8552527,112.725,-57.714,221.853,1.4101028313562404e-07,0.3,0.0012955972787500537,20382,0.9,S230518h,8552527,1.4101028313562404e-07
8401239,111.147,-47.881,248.868,1.40966312372422e-07,0.3,0.0012951908090002046,20383,0.9,S230518h,8401239,1.40966312372422e-07
8401266,111.017,-47.839,267.238,1.40966312372422e-07,0.2,0.0008608223214370522,20384,0.9,S230518h,8401266,1.40966312372422e-07
8624215,118.927,-84.494,150.312,1.4093536007997129e-07,0.1,0.00042635845860138153,20385,0.9,S230518h,8624215,1.4093536007997129e-07
8111577,103.469,-31.576,388.407,1.4093191864673533e-07,0.5,0.0021633978862254876,20386,0.9,S230518h,8111577,1.4093191864673533e-07
253435,84.893,1.194,296.278,1.4092112437623252e-07,7.0,0.03038813262993446,20387,0.9,S230518h,253435,1.4092112437623252e-07
8699613,118.348,-61.450,421.618,1.409205251527024e-07,0.3,0.001294767547760453,20388,0.9,S230518h,8699613,1.409205251527024e-07
8356395,108.842,-43.077,282.590,1.4091443297036062e-07,0.2,0.0008605026028173363,20389,0.9,S230518h,8356395,1.4091443297036062e-07
8356403,108.917,-42.992,218.045,1.4091443297036062e-07,0.2,0.0008605026028173363,20390,0.9,S230518h,8356403,1.4091443297036062e-07
8105660,103.408,-23.927,402.019,1.4087969243581181e-07,3.0,0.013015132747175572,20391,0.9,S230518h,8105660,1.4087969243581181e-07
1523921,115.684,-54.002,389.609,1.408784882028741e-07,8.0,0.03471991489423747,20392,0.9,S230518h,1523921,1.408784882028741e-07
6246925,61.095,27.352,172.747,1.4080056450121663e-07,1.0,0.004330662927091422,20393,0.9,S230518h,6246925,1.4080056450121663e-07
1286023,108.186,-34.418,282.063,1.4077892790406616e-07,2.0,0.00866790710334131,20394,0.9,S230518h,1286023,1.4077892790406616e-07
8284706,108.226,-34.437,267.979,1.4077892790406616e-07,0.1,0.0004258764341622758,20395,0.9,S230518h,8284706,1.4077892790406616e-07
8064755,102.476,-29.725,396.849,1.407548788725625e-07,0.6,0.0025943872505338186,20396,0.9,S230518h,8064755,1.407548788725625e-07
8064751,102.617,-29.634,412.518,1.407548788725625e-07,0.7,0.003028104234570997,20397,0.9,S230518h,8064751,1.407548788725625e-07
8419685,112.531,-67.991,400.430,1.4071632701422242e-07,0.5,0.002160076304999099,20398,0.9,S230518h,8419685,1.4071632701422242e-07
8419648,112.444,-68.116,370.992,1.4071632701422242e-07,0.6,0.0025936744967367687,20399,0.9,S230518h,8419648,1.4071632701422242e-07
8419661,112.463,-68.152,355.958,1.4071632701422242e-07,2.0,0.00866404918106415,20400,0.9,S230518h,8419661,1.4071632701422242e-07
1308336,97.581,-18.886,144.530,1.407024464639047e-07,0.7,0.00302697329130056,20401,0.9,S230518h,1308336,1.407024464639047e-07
8759012,117.574,-59.827,383.855,1.4067279799489548e-07,0.3,0.0012924775352946242,20402,0.9,S230518h,8759012,1.4067279799489548e-07
8758907,117.809,-59.584,377.926,1.4067279799489548e-07,0.9,0.003893261913262378,20403,0.9,S230518h,8758907,1.4067279799489548e-07
7905685,99.173,-22.229,423.621,1.4062436155189476e-07,2.0,0.008658381600192236,20404,0.9,S230518h,7905685,1.4062436155189476e-07
7905687,99.176,-22.166,361.756,1.4062436155189476e-07,0.3,0.0012920297843929712,20405,0.9,S230518h,7905687,1.4062436155189476e-07
7906882,99.116,-22.118,368.397,1.4062436155189476e-07,0.3,0.0012920297843929712,20406,0.9,S230518h,7906882,1.4062436155189476e-07
7102846,76.115,-85.747,350.996,1.406115596495633e-07,2.0,0.008657592653831925,20407,0.9,S230518h,7102846,1.406115596495633e-07
7102481,77.770,-85.865,316.887,1.406115596495633e-07,0.4,0.0017251868078149834,20408,0.9,S230518h,7102481,1.406115596495633e-07
7102495,76.842,-86.098,336.878,1.406115596495633e-07,0.2,0.0008586360770628654,20409,0.9,S230518h,7102495,1.406115596495633e-07
7102539,77.755,-86.100,337.387,1.406115596495633e-07,0.4,0.0017251868078149834,20410,0.9,S230518h,7102539,1.406115596495633e-07
1227604,112.539,-55.928,273.908,1.405667069786585e-07,4.0,0.017317571665550733,20411,0.9,S230518h,1227604,1.405667069786585e-07
8482631,112.805,-55.899,251.573,1.405667069786585e-07,0.2,0.000858359662272747,20412,0.9,S230518h,8482631,1.405667069786585e-07
1282289,116.173,-57.969,231.043,1.4053379331718588e-07,2.0,0.008652800126651547,20413,0.9,S230518h,1282289,1.4053379331718588e-07
8669294,116.257,-58.035,219.372,1.4053379331718588e-07,0.1,0.0004251210853277876,20414,0.9,S230518h,8669294,1.4053379331718588e-07
1307736,116.279,-57.994,218.773,1.4053379331718588e-07,2.0,0.008652800126651547,20415,0.9,S230518h,1307736,1.4053379331718588e-07
9337506,128.130,-78.549,345.357,1.4051855206539976e-07,2.0,0.008651860849830655,20416,0.9,S230518h,9337506,1.4051855206539976e-07
