#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,sum_p3d,nor_sum_p3d,obj,note,weight
17861,100.44444444444444,-27.356828193832598,100.90660225934342,-26.94406462525655,100.91005398122381,-27.7680589223971,99.9788349076651,-27.7680589223971,99.98228662954548,-26.944064625256555,24.341036393016154,0.029086340163598026,S230518h,17861,24.341036393016154
72,285.51724137931035,-86.82819383259911,292.079430438615,-86.39261080599432,294.01118161510254,-87.20964603970096,277.02330114351867,-87.20964603970097,278.955052320006,-86.39261080599432,24.004776685538808,0.02868452636746056,S230518h,72,24.004776685538808
29990,88.4070796460177,-5.154185022026429,88.8204841101367,-4.7420514949423325,88.82102074171108,-5.56605132161439,87.99313855032437,-5.56605132161439,87.99367518189875,-4.7420514949423325,23.600325159819338,0.028201226705654128,S230518h,29990,23.600325159819338
22028,96.5034965034965,-19.427312775330385,96.93926415563102,-19.0147916595889,96.94148010208377,-19.838789009642714,96.06551290490927,-19.838789009642714,96.06772885136202,-19.0147916595889,23.335951630855227,0.027885313353833693,S230518h,22028,23.335951630855227
197,329.36170212765956,-84.44933920704845,333.32144710807967,-84.02316364812863,333.9517683372197,-84.84490493230915,324.77163591809966,-84.84490493230915,325.40195714723967,-84.02316364812863,23.150835829523512,0.027664109084621222,S230518h,197,23.150835829523512
38134,82.58351893095768,9.118942731277542,83.0012746568468,9.530704690151115,83.00031140463463,8.706705239019007,82.16672645728073,8.706705239019007,82.16576320506857,9.530704690151115,22.979575004642808,0.027459460830177636,S230518h,38134,22.979575004642808
19921,104.21052631578948,-23.3920704845815,104.65802775179964,-22.979431705267228,104.66082038376297,-23.803427718976764,103.760232247816,-23.803427718976764,103.76302487977934,-22.979431705267228,22.865268205435395,0.02732286983252756,S230518h,19921,22.865268205435395
14734,108.94736842105264,-33.70044052863436,109.44022320179818,-33.28745733567704,109.44497313465962,-34.111447860069845,108.4497637074457,-34.111447860069845,108.45451364030716,-33.28745733567705,22.695816833553327,0.02712038378533672,S230518h,14734,22.695816833553327
12522,105.58659217877094,-38.45814977973568,106.10973795631577,-38.04497996500043,106.11574779740904,-38.86896652628231,105.05743656013287,-38.86896652628231,105.06344640122614,-38.04497996500043,22.68377111498881,0.02710598974467118,S230518h,12522,22.68377111498881
24638,99.81818181818181,-14.669603524229071,100.24326396896363,-14.257216483938354,100.24486733182859,-15.081215024070618,99.39149630453504,-15.081215024070618,99.39309966740001,-14.257216483938354,22.649290339158682,0.027064786915066617,S230518h,24638,22.649290339158682
1996,110.06369426751591,-70.17621145374449,111.25466146085986,-69.76018311462353,111.30312849128451,-70.58401916889025,108.82426004374742,-70.58401916889026,108.87272707417203,-69.76018311462354,22.496867833209812,0.026882649524323104,S230518h,1996,22.496867833209812
15498,108.18652849740934,-32.114537444933916,108.67076977823864,-31.701611891991252,108.67516062199196,-32.525603499574515,107.69789637282673,-32.52560349957452,107.70228721658006,-31.701611891991252,21.79023805858281,0.026038261731516354,S230518h,15498,21.79023805858281
694,304.6153846153846,-78.89867841409692,306.67864465278285,-78.4793982941756,306.83547798843256,-79.30284478864927,302.3952912423367,-79.30284478864927,302.55212457798643,-78.4793982941756,21.651827423886868,0.02587286783710598,S230518h,694,21.651827423886868
3847,111.02803738317756,-62.24669603524229,111.90081197079957,-61.83191903806385,111.92499336400734,-62.65584209553192,110.13108140234786,-62.65584209553192,110.15526279555564,-61.83191903806385,21.095951591679654,0.025208623583770032,S230518h,3847,21.095951591679654
40803,77.37556561085972,13.876651982378856,77.80070640445747,14.288285389890964,77.79919861338213,13.464286690031539,76.95193260833734,13.464286690031539,76.950424817262,14.288285389890966,21.069765794626893,0.02517733284543688,S230518h,40803,21.069765794626893
22895,101.43187066974595,-17.841409691629956,101.86368532725342,-17.428934021946972,101.86568878678288,-18.252931815023985,100.99805255270905,-18.252931815023985,101.00005601223852,-17.428934021946972,20.991234688941635,0.025083492040283643,S230518h,22895,20.991234688941635
2320,110.76923076923076,-68.59030837004406,111.8774456272073,-68.17459878462348,111.91884417610588,-68.99846020179434,109.6196173623557,-68.99846020179434,109.6610159112543,-68.17459878462347,20.822417164626007,0.02488176340972995,S230518h,2320,20.822417164626007
33613,84.05286343612336,1.1894273127753414,84.46501375895623,1.601396553050787,84.46489071032333,0.7773965622341494,83.6408361619234,0.7773965622341494,83.6407131132905,1.601396553050787,20.805831521076698,0.024861944382211225,S230518h,33613,20.805831521076698
1002,310.45871559633025,-76.51982378854626,312.1741706741491,-76.10182559649995,312.28020704213355,-76.92545477824902,308.63722415052706,-76.92545477824902,308.7432605185115,-76.10182559649995,20.5042354807852,0.02450155196184454,S230518h,1002,20.5042354807852
31807,91.98237885462555,-1.9823788546255436,92.39452298992389,-1.570327595733365,92.39472820199575,-2.3943275702109865,91.57002950725538,-2.3943275702109865,91.57023471932725,-1.570327595733365,20.301581373343115,0.024259390280253115,S230518h,31807,20.301581373343115
2002,123.82165605095543,-70.17621145374449,125.01262324429938,-69.76018311462354,125.06109027472401,-70.58401916889025,122.58222182718691,-70.58401916889026,122.63068885761156,-69.76018311462354,20.289404634685656,0.024244839677026717,S230518h,2002,20.289404634685656
36779,79.82261640798227,6.740088105726872,80.23783641419368,7.151912894539087,80.23713128253554,6.327913192083609,79.40810153342902,6.327913192083609,79.40739640177088,7.151912894539087,20.270225077333965,0.02422192105021432,S230518h,36779,20.270225077333965
38582,81.96428571428571,9.911894273127757,82.38305454667405,10.323635104294702,82.38200347140744,9.499635754784492,81.546567957164,9.499635754784492,81.5455168818974,10.323635104294702,20.24989761907729,0.024197630738332424,S230518h,38582,20.24989761907729
5727,110.66147859922178,-55.903083700440526,111.38866155213401,-55.48891864894874,111.40427453144312,-56.31287216353637,109.91868266700048,-56.312872163536376,109.9342956463096,-55.48891864894874,20.10811475880245,0.02402820720037226,S230518h,5727,20.10811475880245
22464,101.90255220417633,-18.63436123348017,102.33629281361705,-18.22186294430115,102.3384013689194,-19.045860521962172,101.46670303943328,-19.045860521962176,101.46881159473564,-18.22186294430115,20.002617025840244,0.02390214260320878,S230518h,22464,20.002617025840244
22457,96.05568445475639,-18.63436123348017,96.4894250641971,-18.22186294430115,96.49153361949946,-19.045860521962176,95.61983529001334,-19.045860521962176,95.6219438453157,-18.22186294430115,19.899295620193964,0.023778678610045734,S230518h,22457,19.899295620193964
12167,105.76271186440678,-39.2511013215859,106.2916363861631,-38.837898089585806,106.29788823472477,-39.661883867452254,105.22753549408881,-39.661883867452254,105.23378734265049,-38.837898089585806,19.598659329258577,0.023419433042910474,S230518h,12167,19.598659329258577
33167,90.39647577092511,0.3964757709251138,90.80850613741113,0.8084655200133553,90.80846513429267,-0.015534478966531814,89.98448640755757,-0.01553447896653181,89.98444540443913,0.8084655200133551,19.527576069628306,0.023334492047130336,S230518h,33167,19.527576069628306
1702,124.13793103448276,-71.76211453744493,125.42607027337067,-71.3457156953099,125.4835263184029,-72.16951947469762,122.79233575056269,-72.16951947469762,122.8497917955949,-71.3457156953099,19.28336788268807,0.023042675286274693,S230518h,1702,19.28336788268807
24200,100.27397260273973,-15.462555066079286,100.70059583942806,-15.050146124336957,100.70229643621437,-15.874144494227743,99.84564876926511,-15.874144494227743,99.84734936605142,-15.050146124336957,19.18048819976882,0.022919739130024135,S230518h,24200,19.18048819976882
21601,96.95550351288057,-20.220264317180614,97.39340150462516,-19.80772015608625,97.39572728173512,-20.631717265930423,96.51527974402603,-20.631717265930423,96.51760552113599,-19.807720156086255,19.14976778633039,0.02288302974835241,S230518h,21601,19.14976778633039
20753,97.87234042553192,-21.80616740088106,98.31481851137103,-21.39357644381029,98.31737188006274,-22.217573033637223,97.42730897100112,-22.217573033637223,97.42986233969285,-21.39357644381029,19.108890312221458,0.022834183179218558,S230518h,20753,19.108890312221458
18681,105.36585365853658,-25.770925110132158,105.82177255251989,-25.358212430272726,105.82494916127894,-26.18220746469686,104.90675815579426,-26.18220746469686,104.9099347645533,-25.358212430272726,18.702394603652053,0.02234844081954299,S230518h,18681,18.702394603652053
41243,76.0909090909091,14.669603524229084,76.51759460455588,15.08121502407063,76.51599124169093,14.257216483938365,75.66582694012729,14.257216483938366,75.66422357726235,15.08121502407063,18.686729084268492,0.02232972129510399,S230518h,41243,18.686729084268492
33620,89.60352422907489,1.1894273127753414,90.01567455190778,1.6013965530507872,90.01555150327488,0.7773965622341495,89.19149695487494,0.7773965622341497,89.19137390624205,1.6013965530507874,18.676294801725067,0.022317252841151543,S230518h,33620,18.676294801725067
3232,110.9090909090909,-64.62555066079294,111.85608304116506,-64.2104742942904,111.88523577994077,-65.03437958642247,109.9329460382411,-65.03437958642247,109.96209877701682,-64.2104742942904,18.639296797476092,0.022273042047511356,S230518h,3232,18.639296797476092
41680,73.97260273972603,15.462555066079299,74.40092657320066,15.874144494227755,74.39922597641436,15.050146124336973,73.54597950303771,15.050146124336973,73.5442789062514,15.874144494227757,18.627855691001535,0.022259370488527844,S230518h,41680,18.627855691001535
23321,95.17241379310344,-17.04845814977973,95.60240151567407,-16.63600490388133,95.60430203710642,-17.460002900567098,94.74052554910048,-17.460002900567098,94.74242607053283,-16.63600490388133,18.54906681560395,0.022165221661258557,S230518h,23321,18.54906681560395
12886,110.69252077562328,-37.665198237885456,111.21011076999872,-37.25206112430854,111.2158887200079,-38.07604843049503,110.16915283123872,-38.07604843049503,110.17493078124787,-37.25206112430854,18.245563113518376,0.02180254967896346,S230518h,12886,18.245563113518376
11132,112.63157894736841,-41.629955947136565,113.17927797339358,-41.216647784972814,113.18632353575077,-42.040630956822966,112.07683435898609,-42.040630956822966,112.08387992134327,-41.21664778497281,18.15807122229647,0.021698001176239597,S230518h,11132,18.15807122229647
39919,79.45945945945947,12.290748898678414,79.88178531381863,12.702425669697472,79.88046412421137,11.878426680871907,79.0384547947076,11.878426680871907,79.03713360510034,12.702425669697472,18.036203404758425,0.021552375133918576,S230518h,39919,18.036203404758425
36328,80.4424778761062,5.947136563876657,80.85701773955176,6.358982140090027,80.856397159022,5.534982371266809,80.02855859319043,5.534982371266809,80.02793801266066,6.358982140090027,17.606435415052857,0.02103882354399579,S230518h,36328,17.606435415052857
26399,92.01793721973094,-11.497797356828187,92.43776002412014,-11.085496484628663,92.43898997161085,-11.909495603172155,91.59688446785104,-11.909495603172155,91.59811441534175,-11.085496484628663,17.475401762013902,0.0208822447794916,S230518h,26399,17.475401762013902
1849,123.97350993377485,-70.96916299559471,125.21104056117571,-70.55295666587745,125.26372163568098,-71.37677759201445,122.68329823186879,-71.37677759201445,122.73597930637406,-70.55295666587745,17.3959244359629,0.020787273287584385,S230518h,1849,17.3959244359629
7651,115.89041095890411,-50.352422907488986,116.53054393081334,-49.938650771171105,116.54175015046067,-50.76261974775129,115.23907176734762,-50.76261974775129,115.25027798699496,-49.938650771171105,17.283328385536993,0.020652726550506862,S230518h,7651,17.283328385536993
8243,115.62913907284769,-48.76651982378854,116.2491061736637,-48.35284353488515,116.2593626876251,-49.17681580276791,114.99891545807034,-49.176815802767905,115.00917197203174,-48.352843534885146,17.26057993784437,0.02062554327543599,S230518h,8243,17.26057993784437
39029,81.34228187919464,10.704845814977984,81.76214935437409,11.11656541163852,81.76100941236768,10.292566172931753,80.92355434602163,10.292566172931755,80.92241440401521,11.11656541163852,17.222687283539194,0.020580263419022884,S230518h,39029,17.222687283539194
34066,83.25991189427313,1.9823788546255565,83.67226124164333,2.394327570211,83.67205602957146,1.5703275957333775,82.84776775897483,1.5703275957333778,82.84756254690296,2.394327570211,17.077605083864952,0.020406897332909197,S230518h,34066,17.077605083864952
