#id,ra,dec
150,138.65932739992647,-30.0
151,139.583722915926,-30.0
152,140.5081184319255,-30.0
153,141.432513947925,-30.0
154,142.35690946392452,-30.0
155,143.28130497992402,-30.0
156,144.20570049592354,-30.0
157,145.13009601192306,-30.0
158,146.05449152792255,-30.0
159,146.97888704392207,-30.0
160,147.9032825599216,-30.0
161,148.82767807592109,-30.0
162,149.7520735919206,-30.0
163,150.6764691079201,-30.0
164,151.60086462391962,-30.0
165,152.52526013991914,-30.0
166,153.44965565591863,-30.0
167,154.37405117191815,-30.0
168,155.29844668791765,-30.0
169,156.22284220391717,-30.0
170,157.1472377199167,-30.0
171,158.07163323591618,-30.0
172,158.9960287519157,-30.0
173,159.9204242679152,-30.0
174,160.84481978391472,-30.0
175,161.76921529991424,-30.0
176,162.69361081591373,-30.0
177,163.61800633191325,-30.0
178,164.54240184791274,-30.0
179,165.46679736391226,-30.0
180,166.39119287991178,-30.0
181,167.31558839591128,-30.0
182,168.2399839119108,-30.0
183,169.16437942791032,-30.0
184,170.0887749439098,-30.0
185,171.01317045990933,-30.0
186,171.93756597590883,-30.0
187,172.86196149190835,-30.0
188,173.78635700790787,-30.0
189,174.71075252390736,-30.0
190,175.63514803990688,-30.0
191,176.55954355590637,-30.0
192,177.4839390719059,-30.0
193,178.40833458790541,-30.0
194,179.3327301039049,-30.0
195,180.25712561990443,-30.0
196,181.18152113590392,-30.0
197,182.10591665190344,-30.0
198,183.03031216790296,-30.0
199,183.95470768390246,-30.0
200,184.87910319990198,-30.0
201,185.80349871590147,-30.0
202,186.727894231901,-30.0
203,187.6522897479005,-30.0
204,188.5766852639,-30.0
205,189.50108077989952,-30.0
206,190.42547629589905,-30.0
207,191.34987181189854,-30.0
208,192.27426732789806,-30.0
209,193.19866284389755,-30.0
210,194.12305835989707,-30.0
211,195.0474538758966,-30.0
212,195.9718493918961,-30.0
213,196.8962449078956,-30.0
214,197.8206404238951,-30.0
215,198.74503593989462,-30.0
216,199.66943145589414,-30.0
217,200.59382697189363,-30.0
218,201.51822248789315,-30.0
219,202.44261800389265,-30.0
220,203.36701351989217,-30.0
221,204.2914090358917,-30.0
222,205.21580455189118,-30.0
223,206.1402000678907,-30.0
224,207.0645955838902,-30.0
225,207.98899109988972,-30.0
226,208.91338661588924,-30.0
227,209.83778213188873,-30.0
228,210.76217764788825,-30.0
229,211.68657316388777,-30.0
230,212.61096867988726,-30.0
231,213.53536419588679,-30.0
232,214.45975971188628,-30.0
233,215.3841552278858,-30.0
234,216.30855074388532,-30.0
235,217.2329462598848,-30.0
236,218.15734177588433,-30.0
237,219.08173729188383,-30.0
238,220.00613280788335,-30.0
239,220.93052832388287,-30.0
240,221.85492383988236,-30.0
241,222.77931935588188,-30.0
242,223.70371487188137,-30.0
243,224.6281103878809,-30.0
244,225.55250590388042,-30.0
245,226.4769014198799,-30.0
246,227.40129693587943,-30.0
247,228.32569245187895,-30.0
248,229.25008796787844,-30.0
249,230.17448348387796,-30.0
250,231.09887899987746,-30.0
251,232.02327451587698,-30.0
252,232.9476700318765,-30.0
253,233.872065547876,-30.0
254,234.7964610638755,-30.0
255,235.720856579875,-30.0
256,236.64525209587453,-30.0
257,237.56964761187405,-30.0
258,238.49404312787354,-30.0
259,239.41843864387306,-30.0
260,240.34283415987255,-30.0
261,241.26722967587207,-30.0
262,242.1916251918716,-30.0
263,243.1160207078711,-30.0
264,244.0404162238706,-30.0
265,244.9648117398701,-30.0
266,245.88920725586962,-30.0
267,246.81360277186914,-30.0
268,247.73799828786863,-30.0
269,248.66239380386816,-30.0
270,249.58678931986768,-30.0
271,250.51118483586717,-30.0
272,251.4355803518667,-30.0
273,252.35997586786618,-30.0
274,253.2843713838657,-30.0
275,254.20876689986522,-30.0
276,255.13316241586472,-30.0
277,256.0575579318642,-30.0
278,256.98195344786376,-30.0
279,257.90634896386325,-30.0
280,258.83074447986274,-30.0
281,259.7551399958623,-30.0
282,260.6795355118618,-30.0
283,261.6039310278613,-30.0
284,262.5283265438608,-30.0
285,263.4527220598603,-30.0
286,264.3771175758598,-30.0
287,265.3015130918593,-30.0
288,266.22590860785886,-30.0
289,267.15030412385835,-30.0
290,268.07469963985784,-30.0
291,268.9990951558574,-30.0
292,269.9234906718569,-30.0
293,270.8478861878564,-30.0
294,271.7722817038559,-30.0
295,272.6966772198554,-30.0
296,273.6210727358549,-30.0
297,274.5454682518544,-30.0
298,275.46986376785395,-30.0
299,276.39425928385344,-30.0
300,277.31865479985294,-30.0
301,278.2430503158525,-30.0
302,279.167445831852,-30.0
303,280.09184134785147,-30.0
304,281.016236863851,-30.0
305,281.9406323798505,-30.0
306,282.86502789585,-30.0
307,283.78942341184955,-30.0
308,284.71381892784905,-30.0
309,285.63821444384854,-30.0
310,286.56260995984803,-30.0
311,287.4870054758476,-30.0
312,288.4114009918471,-30.0
313,289.33579650784657,-30.0
314,290.2601920238461,-30.0
315,291.1845875398456,-30.0
316,292.1089830558451,-30.0
317,293.03337857184465,-30.0
318,293.95777408784414,-30.0
319,294.88216960384364,-30.0
320,295.8065651198432,-30.0
321,296.7309606358427,-30.0
