#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
7942,84.255,-1.636,84.847,-1.045,84.847,-2.228,83.663,-2.228,83.664,-1.045,18,0.051,396,0.99,S230518h,7942,0.051
7621,93.009,-2.727,93.601,-2.136,93.602,-3.319,92.417,-3.319,92.417,-2.136,8,0.051,397,0.99,S230518h,7621,0.051
13777,69.936,18.000,70.560,18.591,70.556,17.408,69.316,17.408,69.312,18.591,4,0.051,398,0.99,S230518h,13777,0.051
1559,97.426,-23.455,98.068,-22.862,98.073,-24.045,96.778,-24.045,96.784,-22.862,62,0.050,399,0.99,S230518h,1559,0.050
6959,87.805,-4.909,88.398,-4.317,88.399,-5.500,87.211,-5.500,87.212,-4.317,5,0.050,400,0.99,S230518h,6959,0.050
13464,72.911,16.909,73.532,17.500,73.528,16.317,72.295,16.317,72.291,17.500,5,0.050,401,0.99,S230518h,13464,0.050
16507,54.061,27.818,54.734,28.408,54.727,27.225,53.396,27.225,53.389,28.408,37,0.049,402,0.99,S230518h,16507,0.049
16506,52.833,27.818,53.505,28.408,53.498,27.225,52.168,27.225,52.160,28.408,16,0.048,403,0.99,S230518h,16506,0.048
6305,89.174,-7.091,89.770,-6.499,89.771,-7.682,88.577,-7.682,88.579,-6.499,3,0.048,404,0.99,S230518h,6305,0.048
15019,69.412,22.364,70.054,22.954,70.049,21.771,68.775,21.771,68.769,22.954,10,0.047,405,0.99,S230518h,15019,0.047
15624,65.781,24.545,66.434,25.136,66.428,23.953,65.134,23.953,65.127,25.136,5,0.047,406,0.99,S230518h,15624,0.047
7614,85.350,-2.727,85.941,-2.136,85.942,-3.319,84.757,-3.319,84.758,-2.136,4,0.047,407,0.99,S230518h,7614,0.047
6851,329.268,-6.000,329.862,-5.408,329.864,-6.591,328.673,-6.591,328.674,-5.408,36,0.047,408,0.99,S230518h,6851,0.047
16509,56.519,27.818,57.191,28.408,57.184,27.225,55.854,27.225,55.846,28.408,45,0.047,409,0.99,S230518h,16509,0.047
15322,66.535,23.455,67.182,24.045,67.177,22.862,65.893,22.862,65.887,24.045,4,0.047,410,0.99,S230518h,15322,0.047
87,108.000,-28.909,108.672,-28.316,108.680,-29.499,107.320,-29.499,107.328,-28.316,8,0.046,411,0.99,S230518h,87,0.046
10474,336.951,6.000,337.547,6.591,337.545,5.408,336.357,5.408,336.356,6.591,48,0.046,412,0.99,S230518h,10474,0.046
14708,65.455,21.273,66.092,21.863,66.087,20.680,64.822,20.680,64.817,21.863,5,0.046,413,0.99,S230518h,14708,0.046
18202,36.788,34.364,37.510,34.953,37.500,33.770,36.077,33.770,36.067,34.953,27,0.046,414,0.99,S230518h,18202,0.046
16798,52.138,28.909,52.817,29.499,52.810,28.316,51.466,28.316,51.458,29.499,8,0.046,415,0.99,S230518h,16798,0.046
378,108.123,-27.818,108.788,-27.225,108.795,-28.408,107.450,-28.408,107.458,-27.225,5,0.046,416,0.99,S230518h,378,0.046
11871,82.477,11.455,83.082,12.045,83.079,10.862,81.875,10.862,81.872,12.045,8,0.045,417,0.99,S230518h,11871,0.045
5660,96.369,-9.273,96.968,-8.681,96.970,-9.864,95.769,-9.864,95.771,-8.681,4,0.045,418,0.99,S230518h,5660,0.045
3729,93.962,-15.818,94.575,-15.226,94.579,-16.409,93.346,-16.409,93.349,-15.226,37,0.045,419,0.99,S230518h,3729,0.045
9158,334.833,1.636,335.425,2.228,335.424,1.045,334.241,1.045,334.241,2.228,46,0.045,420,0.99,S230518h,9158,0.045
8278,91.915,-0.545,92.506,0.046,92.506,-1.137,91.323,-1.137,91.323,0.046,2,0.044,421,0.99,S230518h,8278,0.044
16214,56.136,26.727,56.801,27.317,56.794,26.134,55.477,26.134,55.470,27.317,48,0.044,422,0.99,S230518h,16214,0.044
12510,76.262,13.636,76.872,14.227,76.869,13.044,75.655,13.044,75.651,14.227,5,0.044,423,0.99,S230518h,12510,0.044
14707,64.286,21.273,64.923,21.863,64.918,20.680,63.654,20.680,63.648,21.863,6,0.044,424,0.99,S230518h,14707,0.044
13465,74.051,16.909,74.671,17.500,74.667,16.317,73.434,16.317,73.430,17.500,6,0.044,425,0.99,S230518h,13465,0.044
3735,100.755,-15.818,101.368,-15.226,101.371,-16.409,100.138,-16.409,100.142,-15.226,5,0.044,426,0.99,S230518h,3735,0.044
1258,98.073,-24.545,98.720,-23.953,98.726,-25.136,97.420,-25.136,97.426,-23.953,39,0.043,427,0.99,S230518h,1258,0.043
14706,63.117,21.273,63.754,21.863,63.749,20.680,62.485,20.680,62.480,21.863,7,0.043,428,0.99,S230518h,14706,0.043
16803,58.345,28.909,59.024,29.499,59.017,28.316,57.673,28.316,57.665,29.499,50,0.043,429,0.99,S230518h,16803,0.043
13467,76.329,16.909,76.949,17.500,76.945,16.317,75.713,16.317,75.709,17.500,6,0.041,430,0.99,S230518h,13467,0.041
5654,89.723,-9.273,90.321,-8.681,90.323,-9.864,89.123,-9.864,89.125,-8.681,5,0.041,431,0.99,S230518h,5654,0.041
12833,78.997,14.727,79.610,15.318,79.607,14.135,78.387,14.135,78.384,15.318,5,0.041,432,0.99,S230518h,12833,0.041
17085,48.920,30.000,49.607,30.590,49.599,29.407,48.241,29.407,48.233,30.590,6,0.041,433,0.99,S230518h,17085,0.041
18204,39.416,34.364,40.138,34.953,40.128,33.770,38.705,33.770,38.694,34.953,31,0.040,434,0.99,S230518h,18204,0.040
10899,85.031,8.182,85.629,8.773,85.627,7.590,84.434,7.590,84.432,8.773,4,0.040,435,0.99,S230518h,10899,0.040
13460,68.354,16.909,68.975,17.500,68.971,16.317,67.738,16.317,67.734,17.500,8,0.040,436,0.99,S230518h,13460,0.040
4046,92.539,-14.727,93.149,-14.135,93.152,-15.318,91.926,-15.318,91.929,-14.135,12,0.039,437,0.99,S230518h,4046,0.039
16512,60.205,27.818,60.877,28.408,60.870,27.225,59.540,27.225,59.532,28.408,42,0.039,438,0.99,S230518h,16512,0.039
4373,100.935,-13.636,101.542,-13.044,101.545,-14.227,100.324,-14.227,100.327,-13.044,5,0.039,439,0.99,S230518h,4373,0.039
8168,331.550,-1.636,332.142,-1.045,332.142,-2.228,330.958,-2.228,330.959,-1.045,36,0.039,440,0.99,S230518h,8168,0.039
9159,335.927,1.636,336.519,2.228,336.519,1.045,335.335,1.045,335.335,2.228,33,0.039,441,0.99,S230518h,9159,0.039
5015,99.195,-11.455,99.797,-10.862,99.800,-12.045,98.590,-12.045,98.593,-10.862,8,0.039,442,0.99,S230518h,5015,0.039
14088,66.923,19.091,67.551,19.681,67.547,18.498,66.299,18.498,66.295,19.681,6,0.039,443,1.0,S230518h,14088,0.039
9818,337.021,3.818,337.615,4.409,337.614,3.226,336.429,3.226,336.428,4.409,36,0.038,444,1.0,S230518h,9818,0.038
9262,88.632,2.727,89.225,3.319,89.224,2.136,88.040,2.136,88.040,3.319,3,0.038,445,1.0,S230518h,9262,0.038
1869,104.706,-22.364,105.343,-21.771,105.348,-22.954,104.064,-22.954,104.069,-21.771,6,0.037,446,1.0,S230518h,1869,0.037
11128,337.914,8.182,338.513,8.773,338.511,7.590,337.317,7.590,337.316,8.773,29,0.037,447,1.0,S230518h,11128,0.037
10475,338.049,6.000,338.644,6.591,338.643,5.408,337.455,5.408,337.453,6.591,37,0.036,448,1.0,S230518h,10475,0.036
8827,332.644,0.545,333.236,1.137,333.236,-0.046,332.053,-0.046,332.053,1.137,44,0.035,449,1.0,S230518h,8827,0.035
16802,57.103,28.909,57.783,29.499,57.775,28.316,56.432,28.316,56.424,29.499,28,0.035,450,1.0,S230518h,16802,0.035
9157,333.739,1.636,334.331,2.228,334.330,1.045,333.147,1.045,333.147,2.228,31,0.034,451,1.0,S230518h,9157,0.034
16212,53.695,26.727,54.361,27.317,54.354,26.134,53.036,26.134,53.029,27.317,37,0.034,452,1.0,S230518h,16212,0.034
17925,36.390,33.273,37.102,33.862,37.093,32.679,35.687,32.679,35.678,33.862,31,0.033,453,1.0,S230518h,17925,0.033
15013,62.353,22.364,62.995,22.954,62.990,21.771,61.716,21.771,61.711,22.954,7,0.032,454,1.0,S230518h,15013,0.032
14399,66.194,20.182,66.826,20.772,66.821,19.589,65.566,19.589,65.561,20.772,6,0.032,455,1.0,S230518h,14399,0.032
5871,330.092,-9.273,330.691,-8.681,330.693,-9.864,329.492,-9.864,329.494,-8.681,23,0.031,456,1.0,S230518h,5871,0.031
664,98.847,-26.727,99.506,-26.134,99.513,-27.317,98.182,-27.317,98.189,-26.134,34,0.031,457,1.0,S230518h,664,0.031
671,107.390,-26.727,108.049,-26.134,108.056,-27.317,106.724,-27.317,106.731,-26.134,5,0.030,458,1.0,S230518h,671,0.030
9263,89.726,2.727,90.319,3.319,90.318,2.136,89.135,2.136,89.134,3.319,11,0.029,459,1.0,S230518h,9263,0.029
11779,340.000,10.364,340.602,10.955,340.600,9.772,339.400,9.772,339.398,10.955,29,0.028,460,1.0,S230518h,11779,0.028
10802,337.982,7.091,338.578,7.682,338.577,6.499,337.386,6.499,337.385,7.682,27,0.027,461,1.0,S230518h,10802,0.027
14398,65.032,20.182,65.665,20.772,65.660,19.589,64.404,19.589,64.400,20.772,5,0.027,462,1.0,S230518h,14398,0.027
1566,105.743,-23.455,106.384,-22.862,106.390,-24.045,105.095,-24.045,105.101,-22.862,3,0.027,463,1.0,S230518h,1566,0.027
9486,333.739,2.727,334.331,3.319,334.330,2.136,333.147,2.136,333.146,3.319,27,0.026,464,1.0,S230518h,9486,0.026
3736,101.887,-15.818,102.500,-15.226,102.503,-16.409,101.270,-16.409,101.274,-15.226,5,0.026,465,1.0,S230518h,3736,0.026
17090,55.192,30.000,55.879,30.590,55.871,29.407,54.513,29.407,54.505,30.590,17,0.026,466,1.0,S230518h,17090,0.026
18205,40.730,34.364,41.452,34.953,41.441,33.770,40.018,33.770,40.008,34.953,24,0.026,467,1.0,S230518h,18205,0.026
15012,61.176,22.364,61.819,22.954,61.813,21.771,60.540,21.771,60.534,22.954,7,0.026,468,1.0,S230518h,15012,0.026
10573,85.872,7.091,86.468,7.682,86.467,6.499,85.276,6.499,85.275,7.682,5,0.026,469,1.0,S230518h,10573,0.026
2175,104.026,-21.273,104.658,-20.680,104.663,-21.863,103.389,-21.863,103.394,-20.680,3,0.025,470,1.0,S230518h,2175,0.025
14093,72.692,19.091,73.320,19.681,73.316,18.498,72.069,18.498,72.064,19.681,2,0.025,471,1.0,S230518h,14093,0.025
14713,71.299,21.273,71.936,21.863,71.931,20.680,70.666,20.680,70.661,21.863,8,0.025,472,1.0,S230518h,14713,0.025
6966,95.488,-4.909,96.081,-4.317,96.082,-5.500,94.894,-5.500,94.895,-4.317,3,0.024,473,1.0,S230518h,6966,0.024
8935,90.821,1.636,91.413,2.228,91.412,1.045,90.229,1.045,90.229,2.228,8,0.023,474,1.0,S230518h,8935,0.023
17373,50.704,31.091,51.399,31.681,51.391,30.498,50.018,30.498,50.009,31.681,7,0.023,475,1.0,S230518h,17373,0.023
13144,70.189,15.818,70.805,16.409,70.802,15.226,69.576,15.226,69.572,16.409,5,0.022,476,1.0,S230518h,13144,0.022
16796,49.655,28.909,50.335,29.499,50.327,28.316,48.983,28.316,48.976,29.499,7,0.022,477,1.0,S230518h,16796,0.022
5661,97.477,-9.273,98.075,-8.681,98.077,-9.864,96.877,-9.864,96.879,-8.681,4,0.020,478,1.0,S230518h,5661,0.020
15017,67.059,22.364,67.701,22.954,67.696,21.771,66.422,21.771,66.416,22.954,6,0.019,479,1.0,S230518h,15017,0.019
3419,101.392,-16.909,102.009,-16.317,102.013,-17.500,100.772,-17.500,100.776,-16.317,3,0.019,480,1.0,S230518h,3419,0.019
7943,85.350,-1.636,85.941,-1.045,85.941,-2.228,84.758,-2.228,84.758,-1.045,1,0.019,481,1.0,S230518h,7943,0.019
14709,66.623,21.273,67.261,21.863,67.256,20.680,65.991,20.680,65.986,21.863,2,0.018,482,1.0,S230518h,14709,0.018
9255,80.973,2.727,81.565,3.319,81.565,2.136,80.381,2.136,80.380,3.319,27,0.018,483,1.0,S230518h,9255,0.018
9919,87.805,4.909,88.399,5.500,88.398,4.317,87.212,4.317,87.211,5.500,7,0.018,484,1.0,S230518h,9919,0.018
10801,336.881,7.091,337.478,7.682,337.476,6.499,336.285,6.499,336.284,7.682,20,0.018,485,1.0,S230518h,10801,0.018
10147,338.049,4.909,338.643,5.500,338.642,4.317,337.456,4.317,337.455,5.500,14,0.018,486,1.0,S230518h,10147,0.018
12828,73.354,14.727,73.967,15.318,73.964,14.135,72.744,14.135,72.741,15.318,2,0.017,487,1.0,S230518h,12828,0.017
8606,90.821,0.545,91.412,1.137,91.412,-0.046,90.229,-0.046,90.229,1.137,4,0.017,488,1.0,S230518h,8606,0.017
9816,334.833,3.818,335.426,4.409,335.425,3.226,334.240,3.226,334.240,4.409,32,0.017,489,1.0,S230518h,9816,0.017
6963,92.195,-4.909,92.788,-4.317,92.789,-5.500,91.601,-5.500,91.602,-4.317,3,0.017,490,1.0,S230518h,6963,0.017
8500,334.833,-0.545,335.424,0.046,335.424,-1.137,334.241,-1.137,334.241,0.046,19,0.016,491,1.0,S230518h,8500,0.016
1265,106.445,-24.545,107.092,-23.953,107.099,-25.136,105.792,-25.136,105.798,-23.953,3,0.015,492,1.0,S230518h,1265,0.015
14094,73.846,19.091,74.474,19.681,74.470,18.498,73.222,18.498,73.218,19.681,4,0.015,493,1.0,S230518h,14094,0.015
5331,91.111,-10.364,91.711,-9.772,91.714,-10.955,90.509,-10.955,90.511,-9.772,4,0.014,494,1.0,S230518h,5331,0.014
13145,71.321,15.818,71.937,16.409,71.934,15.226,70.708,15.226,70.704,16.409,2,0.014,495,1.0,S230518h,13145,0.014
11129,339.018,8.182,339.617,8.773,339.615,7.590,338.422,7.590,338.420,8.773,20,0.014,496,1.0,S230518h,11129,0.014
13781,74.522,18.000,75.146,18.591,75.142,17.408,73.902,17.408,73.898,18.591,6,0.013,497,1.0,S230518h,13781,0.013
6306,90.275,-7.091,90.871,-6.499,90.872,-7.682,89.678,-7.682,89.680,-6.499,2,0.012,498,1.0,S230518h,6306,0.012
17656,50.143,32.182,50.846,32.771,50.837,31.588,49.449,31.588,49.439,32.771,4,0.012,499,1.0,S230518h,17656,0.012
5979,89.448,-8.182,90.045,-7.590,90.046,-8.773,88.849,-8.773,88.851,-7.590,2,0.012,500,1.0,S230518h,5979,0.012
17655,48.857,32.182,49.561,32.771,49.551,31.588,48.163,31.588,48.154,32.771,2,0.011,501,1.0,S230518h,17655,0.011
11455,340.062,9.273,340.662,9.864,340.660,8.681,339.463,8.681,339.461,9.864,13,0.011,502,1.0,S230518h,11455,0.011
9489,337.021,2.727,337.614,3.319,337.613,2.136,336.429,2.136,336.429,3.319,8,0.011,503,1.0,S230518h,9489,0.011
7286,86.444,-3.818,87.036,-3.226,87.037,-4.409,85.851,-4.409,85.851,-3.226,4,0.011,504,1.0,S230518h,7286,0.011
10246,86.707,6.000,87.303,6.591,87.301,5.408,86.113,5.408,86.112,6.591,3,0.010,505,1.0,S230518h,10246,0.010
11548,83.333,10.364,83.936,10.955,83.934,9.772,82.733,9.772,82.731,10.955,3,0.010,506,1.0,S230518h,11548,0.010
3420,102.532,-16.909,103.148,-16.317,103.152,-17.500,101.911,-17.500,101.915,-16.317,4,0.010,507,1.0,S230518h,3420,0.010
3106,103.185,-18.000,103.805,-17.408,103.809,-18.591,102.561,-18.591,102.565,-17.408,4,0.010,508,1.0,S230518h,3106,0.010
5544,327.778,-10.364,328.378,-9.772,328.380,-10.955,327.175,-10.955,327.178,-9.772,25,0.009,509,1.0,S230518h,5544,0.009
10803,339.083,7.091,339.679,7.682,339.678,6.499,338.487,6.499,338.486,7.682,12,0.009,510,1.0,S230518h,10803,0.009
88,109.241,-28.909,109.913,-28.316,109.921,-29.499,108.562,-29.499,108.570,-28.316,1,0.009,511,1.0,S230518h,88,0.009
11869,80.248,11.455,80.852,12.045,80.850,10.862,79.645,10.862,79.643,12.045,2,0.009,512,1.0,S230518h,11869,0.009
17091,56.446,30.000,57.133,30.590,57.125,29.407,55.767,29.407,55.759,30.590,10,0.008,513,1.0,S230518h,17091,0.008
6304,88.073,-7.091,88.669,-6.499,88.670,-7.682,87.477,-7.682,87.478,-6.499,3,0.008,514,1.0,S230518h,6304,0.008
12193,81.615,12.545,82.222,13.136,82.219,11.953,81.010,11.953,81.008,13.136,3,0.008,515,1.0,S230518h,12193,0.008
6958,86.707,-4.909,87.300,-4.317,87.302,-5.500,86.113,-5.500,86.114,-4.317,4,0.008,516,1.0,S230518h,6958,0.008
17375,53.239,31.091,53.934,31.681,53.926,30.498,52.553,30.498,52.544,31.681,3,0.007,517,1.0,S230518h,17375,0.007
11454,338.954,9.273,339.554,9.864,339.552,8.681,338.356,8.681,338.354,9.864,12,0.007,518,1.0,S230518h,11454,0.007
10473,335.854,6.000,336.449,6.591,336.448,5.408,335.260,5.408,335.258,6.591,9,0.007,519,1.0,S230518h,10473,0.007
15016,65.882,22.364,66.525,22.954,66.519,21.771,65.245,21.771,65.240,22.954,3,0.006,520,1.0,S230518h,15016,0.006
5986,97.178,-8.182,97.775,-7.590,97.776,-8.773,96.579,-8.773,96.581,-7.590,2,0.005,521,1.0,S230518h,5986,0.005
6312,96.881,-7.091,97.476,-6.499,97.478,-7.682,96.284,-7.682,96.285,-6.499,2,0.004,522,1.0,S230518h,6312,0.004
7950,93.009,-1.636,93.601,-1.045,93.601,-2.228,92.417,-2.228,92.418,-1.045,1,0.004,523,1.0,S230518h,7950,0.004
7622,94.103,-2.727,94.695,-2.136,94.696,-3.319,93.511,-3.319,93.511,-2.136,2,0.003,524,1.0,S230518h,7622,0.003
12192,80.497,12.545,81.104,13.136,81.101,11.953,79.892,11.953,79.890,13.136,1,0.003,525,1.0,S230518h,12192,0.003
7944,86.444,-1.636,87.035,-1.045,87.036,-2.228,85.852,-2.228,85.852,-1.045,0,0.000,526,1.0,S230518h,7944,0.000
8273,86.444,-0.545,87.035,0.046,87.035,-1.137,85.852,-1.137,85.852,0.046,0,0.000,527,1.0,S230518h,8273,0.000
6635,92.195,-6.000,92.789,-5.408,92.791,-6.591,91.600,-6.591,91.601,-5.408,0,0.000,528,1.0,S230518h,6635,0.000
