#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
33161,85.639,0.396,86.051,0.808,86.051,-0.016,85.227,-0.016,85.227,0.808,11,0.278,434,0.9,S230518h,33161,0.278
34522,84.846,2.775,85.258,3.187,85.258,2.363,84.433,2.363,84.433,3.187,7,0.278,435,0.9,S230518h,34522,0.278
22894,100.600,-17.841,101.032,-17.429,101.034,-18.253,100.167,-18.253,100.169,-17.429,6,0.277,436,0.9,S230518h,22894,0.277
1556,111.367,-72.555,112.710,-72.138,112.773,-72.962,109.961,-72.962,110.024,-72.138,55,0.276,437,0.9,S230518h,1556,0.276
4985,116.033,-58.282,116.808,-57.868,116.826,-58.692,115.240,-58.692,115.258,-57.868,58,0.276,438,0.9,S230518h,4985,0.276
2321,112.899,-68.590,114.008,-68.175,114.049,-68.998,111.750,-68.998,111.791,-68.175,35,0.275,439,0.9,S230518h,2321,0.275
4516,118.442,-59.868,119.252,-59.453,119.273,-60.277,117.611,-60.277,117.631,-59.453,53,0.275,440,0.9,S230518h,4516,0.275
35425,81.854,4.361,82.268,4.773,82.267,3.949,81.441,3.949,81.441,4.773,26,0.275,441,0.9,S230518h,35425,0.275
248,313.333,-83.656,316.831,-83.232,317.314,-84.054,309.353,-84.054,309.835,-83.232,32,0.274,442,0.9,S230518h,248,0.274
20756,100.426,-21.806,100.868,-21.394,100.871,-22.218,99.981,-22.218,99.983,-21.394,57,0.273,443,0.9,S230518h,20756,0.273
216,100.000,-83.656,103.498,-83.232,103.980,-84.054,96.020,-84.054,96.502,-83.232,33,0.273,444,0.9,S230518h,216,0.273
1053,112.696,-75.727,114.320,-75.309,114.415,-76.133,110.976,-76.133,111.071,-75.309,41,0.272,445,0.9,S230518h,1053,0.272
1236,309.421,-74.934,310.965,-74.517,311.050,-75.340,307.793,-75.340,307.878,-74.517,16,0.272,446,0.9,S230518h,1236,0.272
38131,80.178,9.119,80.596,9.531,80.595,8.707,79.761,8.707,79.760,9.531,10,0.270,447,0.9,S230518h,38131,0.270
15113,107.154,-32.907,107.643,-32.495,107.647,-33.319,106.661,-33.319,106.666,-32.495,111,0.269,448,0.9,S230518h,15113,0.269
1848,121.589,-70.969,122.827,-70.553,122.880,-71.377,120.299,-71.377,120.352,-70.553,35,0.266,449,0.9,S230518h,1848,0.266
12523,106.592,-38.458,107.115,-38.045,107.121,-38.869,106.063,-38.869,106.069,-38.045,65,0.266,450,0.9,S230518h,12523,0.266
21605,100.328,-20.220,100.766,-19.808,100.768,-20.632,99.888,-20.632,99.890,-19.808,7,0.266,451,0.9,S230518h,21605,0.266
5727,110.661,-55.903,111.389,-55.489,111.404,-56.313,109.919,-56.313,109.934,-55.489,55,0.266,452,0.9,S230518h,5727,0.266
5991,117.719,-55.110,118.432,-54.696,118.446,-55.520,116.991,-55.520,117.006,-54.696,71,0.265,453,0.9,S230518h,5991,0.265
197,329.362,-84.449,333.321,-84.023,333.952,-84.845,324.772,-84.845,325.402,-84.023,26,0.265,454,0.9,S230518h,197,0.265
1421,110.977,-73.348,112.381,-72.931,112.450,-73.755,109.505,-73.755,109.574,-72.931,52,0.265,455,0.9,S230518h,1421,0.265
39470,76.682,11.498,77.103,11.909,77.101,11.085,76.262,11.085,76.261,11.909,17,0.264,456,0.9,S230518h,39470,0.264
38127,76.971,9.119,77.389,9.531,77.388,8.707,76.554,8.707,76.553,9.531,21,0.264,457,0.9,S230518h,38127,0.264
11820,110.057,-40.044,110.592,-39.631,110.599,-40.455,109.516,-40.455,109.522,-39.631,23,0.264,458,0.9,S230518h,11820,0.264
29992,90.000,-5.154,90.413,-4.742,90.414,-5.566,89.586,-5.566,89.587,-4.742,7,0.264,459,0.9,S230518h,29992,0.264
24194,95.342,-15.463,95.769,-15.050,95.771,-15.874,94.914,-15.874,94.916,-15.050,41,0.263,460,0.9,S230518h,24194,0.263
26402,94.439,-11.498,94.859,-11.085,94.861,-11.909,94.018,-11.909,94.020,-11.085,4,0.262,461,0.9,S230518h,26402,0.262
338,125.455,-82.070,128.292,-81.648,128.600,-82.471,122.309,-82.471,122.617,-81.648,22,0.262,462,0.9,S230518h,338,0.262
9478,109.125,-45.595,109.709,-45.181,109.718,-46.005,108.532,-46.005,108.541,-45.181,62,0.260,463,0.9,S230518h,9478,0.260
18267,100.588,-26.564,101.047,-26.151,101.051,-26.975,100.126,-26.975,100.129,-26.151,72,0.260,464,0.9,S230518h,18267,0.260
837,111.845,-77.313,113.662,-76.894,113.782,-77.718,109.908,-77.718,110.027,-76.894,36,0.258,465,0.9,S230518h,837,0.258
17860,99.556,-27.357,100.018,-26.944,100.021,-27.768,99.090,-27.768,99.093,-26.944,21,0.257,466,0.9,S230518h,17860,0.257
2320,110.769,-68.590,111.877,-68.175,111.919,-68.998,109.620,-68.998,109.661,-68.175,43,0.257,467,0.9,S230518h,2320,0.257
33160,84.846,0.396,85.258,0.808,85.258,-0.016,84.434,-0.016,84.434,0.808,12,0.256,468,0.9,S230518h,33160,0.256
128,131.707,-85.242,136.270,-84.814,137.128,-85.635,126.286,-85.635,127.145,-84.814,20,0.256,469,0.9,S230518h,128,0.256
31806,91.189,-1.982,91.602,-1.570,91.602,-2.394,90.777,-2.394,90.777,-1.570,7,0.256,470,0.9,S230518h,31806,0.256
37685,83.200,8.326,83.617,8.738,83.616,7.914,82.784,7.914,82.783,8.738,7,0.255,471,0.9,S230518h,37685,0.255
22891,98.106,-17.841,98.538,-17.429,98.540,-18.253,97.672,-18.253,97.674,-17.429,44,0.255,472,0.9,S230518h,22891,0.255
1294,116.220,-74.141,117.691,-73.724,117.767,-74.548,114.674,-74.548,114.750,-73.724,10,0.254,473,0.9,S230518h,1294,0.254
59,124.138,-86.828,130.700,-86.393,132.632,-87.210,115.644,-87.210,117.576,-86.393,31,0.254,474,0.9,S230518h,59,0.254
39023,76.510,10.705,76.930,11.117,76.929,10.293,76.091,10.293,76.090,11.117,31,0.254,475,0.9,S230518h,39023,0.254
35428,84.238,4.361,84.652,4.773,84.651,3.949,83.825,3.949,83.825,4.773,6,0.253,476,0.9,S230518h,35428,0.253
4287,115.200,-60.661,116.030,-60.246,116.052,-61.070,114.348,-61.070,114.370,-60.246,31,0.252,477,0.9,S230518h,4287,0.252
792,311.753,-78.106,313.685,-77.687,313.821,-78.510,309.684,-78.510,309.820,-77.687,17,0.252,478,0.9,S230518h,792,0.252
39024,77.315,10.705,77.735,11.117,77.734,10.293,76.897,10.293,76.896,11.117,11,0.251,479,0.9,S230518h,39024,0.251
11473,110.289,-40.837,110.830,-40.424,110.837,-41.248,109.741,-41.248,109.748,-40.424,28,0.250,480,0.9,S230518h,11473,0.250
14731,106.105,-33.700,106.598,-33.287,106.603,-34.111,105.608,-34.111,105.612,-33.287,56,0.249,481,0.9,S230518h,14731,0.249
1295,119.055,-74.141,120.525,-73.724,120.602,-74.548,117.509,-74.548,117.585,-73.724,17,0.248,482,0.9,S230518h,1295,0.248
606,313.412,-79.692,315.626,-79.272,315.808,-80.095,311.016,-80.095,311.198,-79.272,18,0.247,483,0.9,S230518h,606,0.247
11817,106.971,-40.044,107.506,-39.631,107.513,-40.455,106.430,-40.455,106.436,-39.631,70,0.246,484,0.9,S230518h,11817,0.246
8240,112.053,-48.767,112.673,-48.353,112.683,-49.177,111.423,-49.177,111.433,-48.353,17,0.246,485,0.9,S230518h,8240,0.246
27740,91.403,-9.119,91.820,-8.707,91.821,-9.531,90.985,-9.531,90.986,-8.707,8,0.246,486,0.9,S230518h,27740,0.246
10455,108.108,-43.216,108.670,-42.802,108.677,-43.626,107.539,-43.626,107.547,-42.802,74,0.245,487,0.9,S230518h,10455,0.245
12881,105.706,-37.665,106.224,-37.252,106.230,-38.076,105.183,-38.076,105.189,-37.252,76,0.243,488,0.9,S230518h,12881,0.243
17,135.000,-88.414,146.654,-87.960,154.341,-88.756,115.659,-88.756,123.346,-87.960,63,0.242,489,0.9,S230518h,17,0.242
196,321.702,-84.449,325.662,-84.023,326.292,-84.845,317.112,-84.845,317.742,-84.023,27,0.242,490,0.9,S230518h,196,0.242
25517,96.704,-13.084,97.127,-12.671,97.128,-13.495,96.281,-13.495,96.282,-12.671,8,0.241,491,0.9,S230518h,25517,0.241
30446,91.391,-4.361,91.804,-3.949,91.804,-4.773,90.977,-4.773,90.978,-3.949,5,0.241,492,0.9,S230518h,30446,0.241
112,349.714,-86.035,355.097,-85.604,356.333,-86.423,343.095,-86.423,344.332,-85.604,33,0.240,493,0.9,S230518h,112,0.240
1115,306.783,-75.727,308.407,-75.309,308.502,-76.133,305.063,-76.133,305.158,-75.309,23,0.240,494,0.9,S230518h,1115,0.240
1361,306.142,-74.141,307.612,-73.724,307.688,-74.548,304.595,-74.548,304.672,-73.724,20,0.240,495,0.9,S230518h,1361,0.240
19500,100.385,-24.185,100.835,-23.772,100.838,-24.596,99.932,-24.596,99.934,-23.772,63,0.240,496,0.9,S230518h,19500,0.240
31349,88.811,-2.775,89.223,-2.363,89.223,-3.187,88.398,-3.187,88.398,-2.363,4,0.238,497,0.9,S230518h,31349,0.238
34072,88.018,1.982,88.430,2.394,88.430,1.570,87.605,1.570,87.605,2.394,5,0.238,498,0.9,S230518h,34072,0.238
29997,93.982,-5.154,94.396,-4.742,94.396,-5.566,93.568,-5.566,93.569,-4.742,12,0.237,499,0.9,S230518h,29997,0.237
37231,80.621,7.533,81.037,7.945,81.036,7.121,80.206,7.121,80.205,7.945,10,0.237,500,0.9,S230518h,37231,0.237
4515,116.883,-59.868,117.694,-59.453,117.714,-60.277,116.052,-60.277,116.072,-59.453,55,0.237,501,0.9,S230518h,4515,0.237
942,112.294,-76.520,114.009,-76.102,114.115,-76.925,110.472,-76.925,110.578,-76.102,44,0.236,502,0.9,S230518h,942,0.236
19091,104.600,-24.978,105.053,-24.565,105.057,-25.389,104.144,-25.389,104.147,-24.565,15,0.235,503,0.9,S230518h,19091,0.235
3040,114.375,-65.419,115.350,-65.003,115.381,-65.827,113.369,-65.827,113.400,-65.003,36,0.235,504,0.9,S230518h,3040,0.235
22893,99.769,-17.841,100.201,-17.429,100.203,-18.253,99.335,-18.253,99.337,-17.429,8,0.234,505,0.9,S230518h,22893,0.234
17059,101.053,-28.943,101.522,-28.530,101.525,-29.354,100.580,-29.354,100.584,-28.530,67,0.234,506,0.9,S230518h,17059,0.234
4288,116.800,-60.661,117.630,-60.246,117.652,-61.070,115.948,-61.070,115.970,-60.246,48,0.234,507,0.9,S230518h,4288,0.234
10126,109.422,-44.009,109.991,-43.595,109.999,-44.419,108.846,-44.419,108.854,-43.595,67,0.234,508,0.9,S230518h,10126,0.234
646,114.725,-78.899,116.789,-78.479,116.945,-79.303,112.505,-79.303,112.662,-78.479,10,0.234,509,0.9,S230518h,646,0.234
480,123.038,-80.485,125.426,-80.064,125.640,-80.887,120.436,-80.887,120.650,-80.064,33,0.232,510,0.9,S230518h,480,0.232
33612,83.260,1.189,83.672,1.601,83.672,0.777,82.848,0.777,82.848,1.601,27,0.232,511,0.9,S230518h,33612,0.232
43846,68.811,19.427,69.249,19.839,69.247,19.015,68.375,19.015,68.373,19.839,12,0.232,512,0.9,S230518h,43846,0.232
3234,114.545,-64.626,115.492,-64.210,115.522,-65.034,113.569,-65.034,113.598,-64.210,51,0.232,513,0.9,S230518h,3234,0.232
16272,104.427,-30.529,104.904,-30.116,104.908,-30.940,103.947,-30.940,103.951,-30.116,62,0.231,514,0.9,S230518h,16272,0.231
17464,105.672,-28.150,106.137,-27.737,106.141,-28.561,105.203,-28.561,105.206,-27.737,42,0.231,515,0.9,S230518h,17464,0.231
7942,112.727,-49.559,113.357,-49.146,113.368,-49.970,112.087,-49.970,112.097,-49.146,32,0.230,516,0.9,S230518h,7942,0.230
44275,69.133,20.220,69.574,20.632,69.571,19.808,68.696,19.808,68.693,20.632,15,0.229,517,0.9,S230518h,44275,0.229
479,118.481,-80.485,120.869,-80.064,121.083,-80.887,115.879,-80.887,116.093,-80.064,8,0.228,518,0.9,S230518h,479,0.228
19916,99.904,-23.392,100.352,-22.979,100.355,-23.803,99.454,-23.803,99.457,-22.979,56,0.228,519,0.9,S230518h,19916,0.228
39915,76.216,12.291,76.639,12.702,76.637,11.878,75.795,11.878,75.794,12.702,8,0.228,520,0.9,S230518h,39915,0.228
444,315.000,-81.278,317.593,-80.856,317.848,-81.679,312.152,-81.679,312.407,-80.856,22,0.227,521,0.9,S230518h,444,0.227
21177,98.259,-21.013,98.699,-20.601,98.701,-21.425,97.816,-21.425,97.819,-20.601,42,0.227,522,0.9,S230518h,21177,0.227
648,122.637,-78.899,124.701,-78.479,124.857,-79.303,120.417,-79.303,120.574,-78.479,44,0.226,523,0.9,S230518h,648,0.226
39914,75.405,12.291,75.828,12.702,75.826,11.878,74.984,11.878,74.983,12.702,8,0.226,524,0.9,S230518h,39914,0.226
339,130.909,-82.070,133.747,-81.648,134.055,-82.471,127.763,-82.471,128.071,-81.648,37,0.225,525,0.9,S230518h,339,0.225
23762,99.680,-16.256,100.108,-15.843,100.110,-16.667,99.250,-16.667,99.251,-15.843,9,0.225,526,0.9,S230518h,23762,0.225
7073,109.399,-51.938,110.061,-51.524,110.074,-52.348,108.725,-52.348,108.737,-51.524,41,0.225,527,0.9,S230518h,7073,0.225
22458,96.891,-18.634,97.325,-18.222,97.327,-19.046,96.455,-19.046,96.457,-18.222,69,0.225,528,0.9,S230518h,22458,0.225
2159,119.264,-69.383,120.412,-68.967,120.457,-69.791,118.071,-69.791,118.116,-68.967,40,0.225,529,0.9,S230518h,2159,0.225
18680,104.488,-25.771,104.944,-25.358,104.947,-26.182,104.029,-26.182,104.032,-25.358,61,0.225,530,0.9,S230518h,18680,0.225
16664,102.727,-29.736,103.200,-29.323,103.204,-30.147,102.251,-30.147,102.255,-29.323,41,0.225,531,0.9,S230518h,16664,0.225
12168,106.780,-39.251,107.309,-38.838,107.315,-39.662,106.244,-39.662,106.251,-38.838,51,0.223,532,0.9,S230518h,12168,0.223
7943,113.939,-49.559,114.569,-49.146,114.580,-49.970,113.299,-49.970,113.310,-49.146,30,0.223,533,0.9,S230518h,7943,0.223
2001,121.529,-70.176,122.720,-69.760,122.768,-70.584,120.289,-70.584,120.338,-69.760,34,0.223,534,0.9,S230518h,2001,0.223
2852,114.194,-66.211,115.198,-65.796,115.232,-66.620,113.155,-66.620,113.189,-65.796,48,0.222,535,0.9,S230518h,2852,0.222
8851,112.283,-47.181,112.884,-46.767,112.894,-47.591,111.672,-47.591,111.681,-46.767,8,0.222,536,0.9,S230518h,8851,0.222
1425,121.805,-73.348,123.208,-72.931,123.277,-73.755,120.332,-73.755,120.401,-72.931,27,0.222,537,0.9,S230518h,1425,0.222
12,22.500,-88.414,34.154,-87.960,41.841,-88.756,3.159,-88.756,10.846,-87.960,60,0.222,538,0.9,S230518h,12,0.222
27741,92.205,-9.119,92.622,-8.707,92.623,-9.531,91.787,-9.531,91.788,-8.707,7,0.222,539,0.9,S230518h,27741,0.222
217,106.667,-83.656,110.165,-83.232,110.647,-84.054,102.686,-84.054,103.169,-83.232,29,0.220,540,0.9,S230518h,217,0.220
5986,110.875,-55.110,111.587,-54.696,111.602,-55.520,110.147,-55.520,110.162,-54.696,40,0.220,541,0.9,S230518h,5986,0.220
9799,108.554,-44.802,109.130,-44.388,109.139,-45.212,107.969,-45.212,107.977,-44.388,74,0.218,542,0.9,S230518h,9799,0.218
28189,91.200,-8.326,91.616,-7.914,91.617,-8.738,90.783,-8.738,90.784,-7.914,8,0.218,543,0.9,S230518h,28189,0.218
4066,116.182,-61.454,117.033,-61.039,117.055,-61.863,115.308,-61.863,115.331,-61.039,34,0.217,544,0.9,S230518h,4066,0.217
35424,81.060,4.361,81.473,4.773,81.473,3.949,80.647,3.949,80.646,4.773,31,0.217,545,0.9,S230518h,35424,0.217
335,109.091,-82.070,111.929,-81.648,112.237,-82.471,105.945,-82.471,106.253,-81.648,33,0.217,546,0.9,S230518h,335,0.217
19,180.000,-88.414,191.654,-87.960,199.341,-88.756,160.659,-88.756,168.346,-87.960,79,0.216,547,0.9,S230518h,19,0.216
6800,117.842,-52.731,118.516,-52.317,118.529,-53.141,117.155,-53.141,117.168,-52.317,48,0.216,548,0.9,S230518h,6800,0.216
11818,108.000,-40.044,108.535,-39.631,108.541,-40.455,107.459,-40.455,107.465,-39.631,42,0.215,549,0.9,S230518h,11818,0.215
168,107.234,-84.449,111.194,-84.023,111.824,-84.845,102.644,-84.845,103.274,-84.023,32,0.213,550,0.9,S230518h,168,0.213
4286,113.600,-60.661,114.430,-60.246,114.452,-61.070,112.748,-61.070,112.770,-60.246,34,0.213,551,0.9,S230518h,4286,0.213
17459,101.194,-28.150,101.660,-27.737,101.663,-28.561,100.725,-28.561,100.729,-27.737,49,0.212,552,0.9,S230518h,17459,0.212
2668,111.381,-67.004,112.418,-66.589,112.454,-67.413,110.309,-67.413,110.344,-66.589,53,0.212,553,0.9,S230518h,2668,0.212
1001,307.156,-76.520,308.871,-76.102,308.977,-76.925,305.334,-76.925,305.441,-76.102,44,0.211,554,0.9,S230518h,1001,0.211
35877,81.239,5.154,81.653,5.566,81.652,4.742,80.826,4.742,80.825,5.566,26,0.211,555,0.9,S230518h,35877,0.211
2851,112.258,-66.211,113.263,-65.796,113.296,-66.620,111.220,-66.620,111.253,-65.796,41,0.211,556,0.9,S230518h,2851,0.211
44701,68.612,21.013,69.054,21.425,69.052,20.601,68.172,20.601,68.169,21.425,16,0.211,557,0.9,S230518h,44701,0.211
7078,115.760,-51.938,116.422,-51.524,116.434,-52.348,115.085,-52.348,115.098,-51.524,33,0.210,558,0.9,S230518h,7078,0.210
19915,99.043,-23.392,99.491,-22.979,99.493,-23.803,98.593,-23.803,98.596,-22.979,63,0.210,559,0.9,S230518h,19915,0.210
276,126.000,-82.863,129.133,-82.440,129.514,-83.263,122.486,-83.263,122.867,-82.440,21,0.209,560,0.9,S230518h,276,0.209
6525,117.363,-53.524,118.049,-53.110,118.062,-53.934,116.663,-53.934,116.676,-53.110,55,0.209,561,0.9,S230518h,6525,0.209
838,115.340,-77.313,117.157,-76.894,117.277,-77.718,113.403,-77.718,113.523,-76.894,17,0.208,562,0.9,S230518h,838,0.208
8853,114.598,-47.181,115.200,-46.767,115.209,-47.591,113.987,-47.591,113.997,-46.767,64,0.208,563,0.9,S230518h,8853,0.208
26846,92.617,-10.705,93.036,-10.293,93.037,-11.117,92.198,-11.117,92.199,-10.293,7,0.208,564,0.9,S230518h,26846,0.208
2853,116.129,-66.211,117.134,-65.796,117.167,-66.620,115.091,-66.620,115.124,-65.796,42,0.208,565,0.9,S230518h,2853,0.208
3433,113.498,-63.833,114.418,-63.418,114.446,-64.242,112.549,-64.242,112.577,-63.418,42,0.207,566,0.9,S230518h,3433,0.207
2156,112.638,-69.383,113.786,-68.967,113.831,-69.791,111.445,-69.791,111.490,-68.967,32,0.206,567,0.9,S230518h,2156,0.206
3638,113.684,-63.040,114.580,-62.625,114.606,-63.449,112.763,-63.449,112.788,-62.625,48,0.205,568,0.9,S230518h,3638,0.205
3039,112.500,-65.419,113.475,-65.003,113.506,-65.827,111.494,-65.827,111.525,-65.003,36,0.203,569,0.9,S230518h,3039,0.203
13244,106.521,-36.872,107.033,-36.459,107.038,-37.283,106.003,-37.283,106.008,-36.459,17,0.203,570,0.9,S230518h,13244,0.203
34974,83.444,3.568,83.857,3.980,83.856,3.156,83.031,3.156,83.031,3.980,25,0.202,571,0.9,S230518h,34974,0.202
3041,116.250,-65.419,117.225,-65.003,117.256,-65.827,115.244,-65.827,115.275,-65.003,31,0.202,572,0.9,S230518h,3041,0.202
1052,109.565,-75.727,111.190,-75.309,111.284,-76.133,107.846,-76.133,107.940,-75.309,50,0.201,573,0.9,S230518h,1052,0.201
10129,112.705,-44.009,113.274,-43.595,113.282,-44.419,112.128,-44.419,112.136,-43.595,77,0.201,574,0.9,S230518h,10129,0.201
220,126.667,-83.656,130.165,-83.232,130.647,-84.054,122.686,-84.054,123.169,-83.232,33,0.201,575,0.9,S230518h,220,0.201
11126,106.316,-41.630,106.863,-41.217,106.871,-42.041,105.761,-42.041,105.768,-41.217,65,0.201,576,0.9,S230518h,11126,0.201
19499,99.519,-24.185,99.969,-23.772,99.972,-24.596,99.066,-24.596,99.069,-23.772,61,0.201,577,0.9,S230518h,19499,0.201
26847,93.423,-10.705,93.842,-10.293,93.843,-11.117,93.003,-11.117,93.004,-10.293,4,0.201,578,0.9,S230518h,26847,0.201
2854,118.065,-66.211,119.069,-65.796,119.103,-66.620,117.026,-66.620,117.060,-65.796,26,0.200,579,0.9,S230518h,2854,0.200
791,308.041,-78.106,309.974,-77.687,310.110,-78.510,305.972,-78.510,306.109,-77.687,16,0.200,580,0.9,S230518h,791,0.200
1171,116.033,-74.934,117.576,-74.517,117.661,-75.340,114.405,-75.340,114.490,-74.517,8,0.200,581,0.9,S230518h,1171,0.200
148,307.317,-85.242,311.880,-84.814,312.738,-85.635,301.896,-85.635,302.754,-84.814,32,0.200,582,0.9,S230518h,148,0.200
3641,118.852,-63.040,119.748,-62.625,119.773,-63.449,117.930,-63.449,117.956,-62.625,44,0.199,583,0.9,S230518h,3641,0.199
29093,93.392,-6.740,93.807,-6.328,93.808,-7.152,92.977,-7.152,92.978,-6.328,6,0.199,584,0.9,S230518h,29093,0.199
22028,96.503,-19.427,96.939,-19.015,96.941,-19.839,96.066,-19.839,96.068,-19.015,53,0.199,585,0.9,S230518h,22028,0.199
2674,123.315,-67.004,124.352,-66.589,124.388,-67.413,122.242,-67.413,122.278,-66.589,35,0.199,586,0.9,S230518h,2674,0.199
27297,95.625,-9.912,96.043,-9.500,96.044,-10.324,95.206,-10.324,95.207,-9.500,6,0.198,587,0.9,S230518h,27297,0.198
9802,111.877,-44.802,112.453,-44.388,112.462,-45.212,111.292,-45.212,111.300,-44.388,75,0.198,588,0.9,S230518h,9802,0.198
8237,108.477,-48.767,109.097,-48.353,109.107,-49.177,107.847,-49.177,107.857,-48.353,47,0.198,589,0.9,S230518h,8237,0.198
38133,81.782,9.119,82.199,9.531,82.199,8.707,81.365,8.707,81.364,9.531,9,0.197,590,0.9,S230518h,38133,0.197
56,86.897,-86.828,93.459,-86.393,95.390,-87.210,78.403,-87.210,80.334,-86.393,35,0.197,591,0.9,S230518h,56,0.197
4749,118.983,-59.075,119.775,-58.660,119.794,-59.484,118.172,-59.484,118.191,-58.660,28,0.196,592,0.9,S230518h,4749,0.196
11128,108.421,-41.630,108.969,-41.217,108.976,-42.041,107.866,-42.041,107.873,-41.217,65,0.196,593,0.9,S230518h,11128,0.196
1173,121.983,-74.934,123.527,-74.517,123.612,-75.340,120.355,-75.340,120.440,-74.517,44,0.196,594,0.9,S230518h,1173,0.196
31352,91.189,-2.775,91.602,-2.363,91.602,-3.187,90.777,-3.187,90.777,-2.363,4,0.195,595,0.9,S230518h,31352,0.195
20754,98.723,-21.806,99.166,-21.394,99.168,-22.218,98.278,-22.218,98.281,-21.394,58,0.195,596,0.9,S230518h,20754,0.195
6250,110.149,-54.317,110.849,-53.903,110.863,-54.727,109.436,-54.727,109.450,-53.903,49,0.194,597,0.9,S230518h,6250,0.194
19086,100.242,-24.978,100.695,-24.565,100.698,-25.389,99.786,-25.389,99.789,-24.565,56,0.193,598,0.9,S230518h,19086,0.193
29090,90.998,-6.740,91.412,-6.328,91.413,-7.152,90.583,-7.152,90.583,-6.328,2,0.193,599,0.9,S230518h,29090,0.193
12171,109.831,-39.251,110.359,-38.838,110.366,-39.662,109.295,-39.662,109.302,-38.838,9,0.193,600,0.9,S230518h,12171,0.193
9803,112.985,-44.802,113.561,-44.388,113.569,-45.212,112.400,-45.212,112.408,-44.388,60,0.192,601,0.9,S230518h,9803,0.192
517,291.646,-80.485,294.034,-80.064,294.248,-80.887,289.043,-80.887,289.257,-80.064,11,0.192,602,0.9,S230518h,517,0.192
25956,93.243,-12.291,93.664,-11.878,93.666,-12.702,92.821,-12.702,92.822,-11.878,14,0.191,603,0.9,S230518h,25956,0.191
30448,92.980,-4.361,93.393,-3.949,93.394,-4.773,92.567,-4.773,92.567,-3.949,9,0.191,604,0.9,S230518h,30448,0.191
29544,93.186,-5.947,93.600,-5.535,93.600,-6.359,92.771,-6.359,92.772,-5.535,3,0.191,605,0.9,S230518h,29544,0.191
4064,112.909,-61.454,113.760,-61.039,113.783,-61.863,112.035,-61.863,112.058,-61.039,46,0.191,606,0.9,S230518h,4064,0.191
1169,110.083,-74.934,111.626,-74.517,111.711,-75.340,108.455,-75.340,108.539,-74.517,46,0.191,607,0.9,S230518h,1169,0.191
11816,105.943,-40.044,106.478,-39.631,106.484,-40.455,105.401,-40.455,105.408,-39.631,51,0.190,608,0.9,S230518h,11816,0.190
7074,110.671,-51.938,111.334,-51.524,111.346,-52.348,109.997,-52.348,110.009,-51.524,50,0.190,609,0.9,S230518h,7074,0.190
28937,328.869,-7.533,329.284,-7.121,329.285,-7.945,328.453,-7.945,328.454,-7.121,83,0.188,610,0.9,S230518h,28937,0.188
18675,100.098,-25.771,100.553,-25.358,100.557,-26.182,99.638,-26.182,99.642,-25.358,66,0.188,611,0.9,S230518h,18675,0.188
33618,88.018,1.189,88.430,1.601,88.430,0.777,87.606,0.777,87.605,1.601,4,0.188,612,0.9,S230518h,33618,0.188
13248,110.466,-36.872,110.978,-36.459,110.984,-37.283,109.948,-37.283,109.954,-36.459,17,0.188,613,0.9,S230518h,13248,0.188
9162,110.506,-46.388,111.099,-45.974,111.108,-46.798,109.905,-46.798,109.914,-45.974,66,0.187,614,0.9,S230518h,9162,0.187
10125,108.328,-44.009,108.897,-43.595,108.905,-44.419,107.751,-44.419,107.759,-43.595,73,0.185,615,0.9,S230518h,10125,0.185
173,145.532,-84.449,149.492,-84.023,150.122,-84.845,140.942,-84.845,141.572,-84.023,22,0.185,616,0.9,S230518h,173,0.185
842,129.320,-77.313,131.138,-76.894,131.257,-77.718,127.383,-77.718,127.503,-76.894,49,0.185,617,0.9,S230518h,842,0.185
44,278.182,-87.621,286.583,-87.179,290.015,-87.990,266.349,-87.990,269.781,-87.179,73,0.185,618,0.9,S230518h,44,0.185
18272,105.000,-26.564,105.459,-26.151,105.462,-26.975,104.538,-26.975,104.541,-26.151,22,0.185,619,0.9,S230518h,18272,0.185
22895,101.432,-17.841,101.864,-17.429,101.866,-18.253,100.998,-18.253,101.000,-17.429,6,0.185,620,0.9,S230518h,22895,0.185
12525,108.603,-38.458,109.126,-38.045,109.133,-38.869,108.074,-38.869,108.080,-38.045,20,0.184,621,0.9,S230518h,12525,0.184
26405,96.861,-11.498,97.281,-11.085,97.282,-11.909,96.440,-11.909,96.441,-11.085,6,0.184,622,0.9,S230518h,26405,0.184
7944,115.152,-49.559,115.781,-49.146,115.792,-49.970,114.511,-49.970,114.522,-49.146,17,0.183,623,0.9,S230518h,7944,0.183
2588,310.629,-67.797,311.700,-67.382,311.738,-68.206,309.519,-68.206,309.557,-67.382,8,0.183,624,0.9,S230518h,2588,0.183
16275,107.176,-30.529,107.652,-30.116,107.656,-30.940,106.695,-30.940,106.699,-30.116,55,0.183,625,0.9,S230518h,16275,0.183
31347,87.225,-2.775,87.637,-2.363,87.637,-3.187,86.812,-3.187,86.812,-2.363,5,0.182,626,0.9,S230518h,31347,0.182
25961,97.297,-12.291,97.718,-11.878,97.720,-12.702,96.875,-12.702,96.876,-11.878,8,0.181,627,0.9,S230518h,25961,0.181
32706,84.846,-0.396,85.258,0.016,85.258,-0.808,84.434,-0.808,84.434,0.016,15,0.181,628,0.9,S230518h,32706,0.181
